Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,Model,Estimation_Method,Distribution
-0.23875389,-0.0011540089,-1.3878134,7.728356e-5,-0.38028085,-0.090524554,0.049666964,-0.17054425,1.3566302,1.2974949,-0.05490209,0.2739502,1.8536079,1.4185026,-0.82532483,-0.10630007,-0.7925316,0.11477342,-0.048161395,-0.99380994,0.5425067,0.00027262,-0.39297697,0.06900397,-0.20232978,-0.7078206,0.04434712,-0.0054114093,0.37780598,173,Sequential LSTM,MAP,t-Distribution
-0.3430245,-0.023700247,-1.82752,0.00588552,-0.5700019,-0.18340114,0.047511317,-0.15791412,0.89040273,1.2949177,0.059977755,0.2022843,2.63947,1.2128373,-0.64702237,-0.07707399,-0.47989568,-0.14617608,-0.03928205,-0.8714365,0.472139,-0.011113375,-0.24780767,0.07883388,-0.10653662,-0.39493623,0.064415194,-0.001343676,0.15951137,174,Sequential LSTM,MAP,t-Distribution
-0.2670407,0.04190659,-1.5181545,0.048958078,-0.46766737,-0.29252794,0.061481606,-0.46570975,1.3239625,1.1782384,-0.20645656,0.33190164,2.316148,1.2501991,-0.73686606,-0.043491535,-0.79253376,0.5649154,-0.1640578,-1.0227395,0.39984873,-0.15599808,-0.4902251,0.010038053,-0.19887531,-0.8015898,0.14055224,0.014515153,0.9412682,175,Sequential LSTM,MAP,t-Distribution
-0.25435314,0.04877164,-1.6884264,0.04061603,-0.43325,-0.24583152,0.034809146,-0.45068192,0.8121353,1.018493,-0.114724,0.26674074,2.5716217,1.2908933,-0.74637425,-0.02396742,-0.3982969,0.4491823,-0.16355042,-0.92191947,0.429521,-0.2735892,-0.4706135,-0.042147063,-0.091616295,-0.669367,0.06857545,-0.004374384,0.9617234,176,Sequential LSTM,MAP,t-Distribution
-0.21151313,0.02503216,-1.2956979,0.009808484,-0.38641775,-0.40080902,0.045242257,-0.38431966,1.4043819,0.53412366,-0.22180912,0.44198766,2.0392683,1.7903676,-0.8918816,-0.07625051,-0.47767004,0.27923882,-0.27120894,-0.5938381,0.7708081,-0.31835604,-0.5812239,0.13717404,0.022521058,-1.0400805,0.087132774,0.067451544,0.4965381,177,Sequential LSTM,MAP,t-Distribution
-0.28682163,0.01894614,-1.7099667,0.05284361,-0.47927704,-0.3292234,-0.06835329,-0.24353758,0.9226904,1.3887067,0.48809025,0.23799849,2.1446562,0.9302761,-0.29907304,-0.029937638,-0.649973,0.21679378,-0.3837854,-1.1139109,0.4972215,-0.028753573,-0.26815042,-0.26158133,0.045163855,-0.40735412,-0.020929633,0.10315761,0.5340841,178,Sequential LSTM,MAP,t-Distribution
-0.30947518,0.011196741,-1.398195,0.06560856,-0.29881907,-0.09646187,-0.060491383,-0.037221882,1.0332214,1.276163,0.38686034,-0.100626655,1.5101466,1.3789936,-0.75040805,-0.12258031,-0.67951363,0.3978428,-0.32570142,-1.0338345,0.35700744,-0.054452796,-0.073994085,-0.31582832,0.020222392,-0.48120654,-0.027057193,0.12675124,0.6018537,179,Sequential LSTM,MAP,t-Distribution
-0.32622132,0.0055226493,-1.3608873,0.013779512,-0.29941425,-0.194778,-0.024865698,-0.032342263,1.1916678,1.0161742,0.058095332,-0.24561393,1.7193283,1.4834473,-0.64430904,-0.13366288,-0.47363243,0.09293366,-0.22575182,-0.79481304,0.5422287,-0.09300566,0.07482477,-0.07699386,-0.04944788,-0.8100433,-0.03321132,0.09903096,0.52196074,180,Sequential LSTM,MAP,t-Distribution
-0.32330602,0.056785133,-1.4501616,0.024312237,-0.32728967,-0.00038697457,0.0048263255,-0.14865063,1.2744052,0.94714177,0.2050161,-0.6405256,1.8185612,1.4906802,-0.76163423,-0.11455371,-0.6312382,-0.0908031,-0.032907095,-0.7372419,0.5161925,-0.04968078,0.477976,-0.19510299,-0.26767355,-0.68343353,-0.06777917,0.08569487,0.62077713,181,Sequential LSTM,MAP,t-Distribution
-0.24189869,0.0038826577,-1.4796232,-0.04972568,-0.28333947,-0.077090874,-0.022984136,0.065770224,1.0440698,1.0273534,0.15152453,-0.5856449,1.7544377,1.2488527,-0.5322269,-0.098736234,-0.45460963,-0.25161567,-0.020391056,-0.68992054,0.54651093,-0.10643776,0.5247299,-0.10314709,-0.15248996,-0.4996442,-0.04479731,0.07635177,0.2508396,182,Sequential LSTM,MAP,t-Distribution
-0.22169146,-0.040770974,-1.4077201,-0.11800319,-0.3939758,0.55826443,-0.01978098,0.16438113,1.663725,1.1214601,-0.29535243,-0.14293176,1.9491457,1.2899462,-0.6617424,-0.15610023,-0.18719071,-1.455804,-0.012318602,-0.5334884,0.77794266,-0.12060366,0.2981062,0.286872,0.23313418,-0.7645475,-0.23907809,0.15679815,-0.7286754,183,Sequential LSTM,MAP,t-Distribution
-0.07576378,-0.04481029,-0.8396829,-0.12124317,-0.16133559,0.48727944,-0.021840636,0.2201095,1.6767482,0.95045906,-0.18785493,-0.26158288,0.89989597,2.2425869,-1.2114389,-0.17830588,-0.52313167,0.039259344,-0.016710322,-0.6893506,0.61078954,-0.2728713,0.11243676,-0.032015536,-0.1339847,-1.0424515,-0.31973296,0.088652454,-0.19410965,184,Sequential LSTM,MAP,t-Distribution
-0.04404123,-0.01096355,-0.686439,-0.11472987,-0.175078,0.5409477,0.02619476,0.023023171,2.1627884,1.3138196,-0.16229504,-0.23755942,0.59277695,2.1722317,-1.139286,-0.17137213,-0.6471015,0.10504863,0.037425805,-0.96818405,0.6222243,-0.19090289,0.12255659,-0.009383376,-0.2552177,-1.3639187,-0.30807936,0.14608242,-0.38056806,185,Sequential LSTM,MAP,t-Distribution
-0.17432338,-0.0044245203,-1.772311,-0.052500103,-0.5863564,0.17174768,0.043041714,-0.07800448,0.98700637,1.7547866,-0.2930049,-0.55059826,2.677831,0.99092776,-0.47443843,-0.10096812,-0.07366266,0.2630676,0.20468238,-1.4805684,0.6172764,-0.23351699,0.39369747,0.15741552,0.06890318,-0.7198946,-0.24545732,0.065890424,-0.55624455,186,Sequential LSTM,MAP,t-Distribution
-0.10654545,-0.04832936,-1.4260898,-0.08930609,-0.47306782,-0.0012004714,0.00023130055,0.053396698,1.416534,2.1349032,0.023518782,-0.7217288,1.6735225,1.1644547,-0.5316932,-0.09878684,0.22603413,0.2985243,0.26031154,-1.6917298,0.66403544,-0.22544892,0.5995013,0.11942154,0.041550446,-1.0084416,-0.039254315,0.14496738,-1.3592849,187,Sequential LSTM,MAP,t-Distribution
-0.30161712,-0.11345385,-1.8910755,-0.037275825,-0.68768954,-0.22626704,-0.033068415,0.3368628,0.2989735,1.7424576,-0.86341184,-0.769384,3.549346,0.69284403,-0.12410392,-0.0333426,0.39218444,-0.43959576,0.19488591,-1.3145738,0.5220284,-0.036047038,0.746576,0.6428411,0.31410864,-0.21101876,0.034896843,0.036904275,-1.4229846,188,Sequential LSTM,MAP,t-Distribution
-0.12813117,-0.024416676,-0.9388027,-0.06709858,-0.23504218,-0.7237976,0.008280711,0.34751552,1.6375623,1.9127507,-0.9767972,-0.8952542,1.3654947,3.3372736,-1.5687202,-0.07790063,-0.35410345,1.8350458,-0.25653788,-2.1175258,0.7356306,-0.36646333,0.59478337,0.46359962,-0.16223925,-1.5968431,-0.112464845,0.09861587,-0.7344139,189,Sequential LSTM,MAP,t-Distribution
-0.24698037,-0.067095265,-1.5173793,-0.03090898,-0.38497993,-1.0909168,-0.0017497573,0.31760958,0.29031673,1.9616928,-0.654314,-0.5382635,2.3306804,2.730421,-1.0410285,-0.04641039,-0.2657678,0.86207247,-0.23984016,-2.1188686,1.0319468,-0.32163516,0.2986259,0.4514455,0.032895956,-0.42378783,-0.019405132,-0.014455273,-0.28392026,190,Sequential LSTM,MAP,t-Distribution
-0.25894085,-0.08193871,-1.6362351,-0.1386493,-0.44115567,-0.9895354,-0.03387446,0.41056922,1.0260749,1.8682731,-0.023211379,0.0011079308,2.154571,1.5089265,-0.7171175,-0.042909358,-0.16729811,-0.16371623,-0.27534083,-1.7283567,0.87233645,-0.09556726,-0.07910211,0.2568124,0.37354556,-1.0487164,0.18935627,0.165022,0.095069945,191,Sequential LSTM,MAP,t-Distribution
-0.4364136,-0.13729757,-1.989545,-0.062864736,-0.62311864,-0.8017887,-0.009901742,0.25933462,1.4008503,2.103136,0.310626,0.0045661605,2.5590115,0.99088293,-0.24604629,-0.006240673,0.41104758,-1.556406,-0.006377502,-1.5444292,1.0497802,-0.056124877,0.17640287,0.4086322,0.31111062,-1.0495977,0.34587866,0.25479403,-1.0599016,192,Sequential LSTM,MAP,t-Distribution
-0.4043962,-0.13513504,-1.7449731,-0.06781269,-0.41725543,-0.6741051,-0.0025231647,0.34203297,1.2976114,2.1801457,0.6125766,0.57926077,1.8047411,1.3565855,-0.5411691,-0.030110044,-0.33180666,-0.31793067,-0.30646226,-1.8145049,0.8376693,0.029061267,-0.45168883,0.034778565,0.23798434,-0.8944803,0.19239101,0.14649875,-0.51698375,193,Sequential LSTM,MAP,t-Distribution
-0.42562863,-0.09757818,-2.0198243,-0.055675063,-0.6047185,-0.5616605,0.022845978,0.12602727,1.2469263,1.6254461,0.20593283,0.23693684,2.8394442,1.2056872,-0.3922749,-0.02633258,0.00055553654,-0.6161751,-0.17837891,-1.352139,0.69141006,-0.06403234,-0.15041327,0.2287611,0.20857076,-0.95979816,0.27881265,0.13888341,-0.55161095,194,Sequential LSTM,MAP,t-Distribution
-0.34191722,-0.102561876,-1.7841725,-0.059033778,-0.43817195,-0.70598847,0.001452335,0.2208402,1.1014636,2.023349,0.4551578,0.79653144,1.9829509,1.2319926,-0.2807325,-0.08744426,-1.003752,-0.49611607,-0.28109497,-1.5474098,0.69313395,0.18547393,-0.6436918,0.106644705,0.032622363,0.05683033,0.32440534,-0.006409657,-0.4343516,195,Sequential LSTM,MAP,t-Distribution
-0.37216523,-0.05290995,-1.9688951,-0.04448319,-0.49771687,-0.40541774,0.0479844,0.02864367,0.7820653,1.7044257,0.17526388,0.38425496,2.6982496,0.9686647,-0.23939829,-0.08466305,-0.8566147,0.37863916,-0.22141773,-1.5595216,0.47539282,0.09775937,-0.3777036,0.018845335,-0.18527526,-0.084513105,0.13687707,-0.03536128,0.08899072,196,Sequential LSTM,MAP,t-Distribution
-0.52000135,-0.0829699,-2.4581485,-0.02747951,-0.72946787,-0.5779815,-0.009585421,0.15465595,0.29126033,1.8670846,0.38342932,0.39815974,3.4163227,0.30320683,0.15430982,-0.042213034,-0.6304347,0.15724617,-0.14207685,-1.4884452,0.54657817,0.117630675,-0.3637095,0.018196918,0.053773124,0.20869073,0.19840907,-0.08818454,-0.10825637,197,Sequential LSTM,MAP,t-Distribution
-0.23624691,-0.032888826,-1.4828297,0.0149204545,-0.36615983,-0.6234428,0.02534227,-0.09469248,1.2485741,1.7102623,0.12365018,0.4242051,1.844994,1.1364806,-0.34008735,-0.10872102,-1.1761663,1.5046426,-0.28536382,-1.8044692,0.55041885,0.052403495,-0.57676953,-0.17353809,-0.37117404,-0.77889794,0.08327903,-0.02174171,0.7540166,198,Sequential LSTM,MAP,t-Distribution
-0.33045527,-0.07831759,-2.011446,-0.032048225,-0.5905374,-0.42084318,-0.0909709,0.2416519,0.3691735,1.393104,0.32049844,0.2846728,2.8149123,0.3147424,0.0043631727,-0.03381099,-0.6550236,-0.065432794,-0.09834055,-1.0757412,0.4521787,0.06250747,-0.32631308,-0.07506418,0.02103187,0.111838646,0.12744679,-0.08890543,0.45512846,199,Sequential LSTM,MAP,t-Distribution
-0.23507552,-0.026808953,-1.7534024,0.0110638905,-0.39222276,-0.72348887,0.009175199,-0.038422238,0.5868779,1.4903486,-0.05261068,0.45887375,2.3032734,1.3446939,-0.45054632,-0.09259111,-1.1274396,0.16539899,-0.21323512,-1.395809,0.81037444,0.06228122,-0.5694312,0.070786856,-0.16828042,0.1757013,0.13811453,-0.101278774,0.713679,200,Sequential LSTM,MAP,t-Distribution
-0.17248923,-0.065709114,-1.5290347,0.009702886,-0.4489288,-0.42439952,0.014452261,-0.10871061,0.758677,0.9535125,-0.14371808,0.41728297,2.2939909,1.0116112,-0.3696198,-0.06974685,-0.86968136,0.6181819,-0.12449362,-1.0233835,0.64486456,-0.059256803,-0.5497533,-0.006591344,-0.29336146,-0.19922598,0.027587485,-0.13376203,0.8420024,201,Sequential LSTM,MAP,t-Distribution
-0.1693317,-0.11774472,-1.6648182,-0.022296593,-0.48303694,-0.56760556,-0.02864771,0.039139044,0.77480096,1.2571642,0.12400562,0.38975757,2.160759,1.1432205,-0.5014506,-0.0775484,-0.9386528,0.33017653,-0.10356158,-1.1099436,0.6106972,-0.038337134,-0.512241,-0.062220454,-0.17153959,-0.08246316,0.13756798,-0.060052875,0.7442041,202,Sequential LSTM,MAP,t-Distribution
-0.19201337,-0.11924543,-1.6405059,-0.04854477,-0.5022709,-0.33697504,0.0315123,0.09718314,0.7632239,1.0955348,-0.014540657,0.1470525,2.3184311,0.8599115,-0.43063438,-0.09145444,-0.54648954,0.102070875,0.1703598,-0.97931826,0.60843235,-0.040403325,-0.301394,-0.0086448025,-0.20029926,-0.33727488,0.11588026,-0.10369977,0.5841163,203,Sequential LSTM,MAP,t-Distribution
-0.138241,-0.11873554,-1.4630497,-0.05403264,-0.5463346,-0.38236478,-0.0021730158,0.09574569,1.1649758,1.05098,-0.16027217,-0.15149619,2.1742387,1.2941033,-0.5473529,-0.08753483,-0.634779,0.41814184,0.19906636,-1.0005968,0.5847009,-0.26969317,-0.08115886,0.021453531,-0.30636883,-0.74600476,0.18780124,-0.12961283,0.6285944,204,Sequential LSTM,MAP,t-Distribution
-0.24908143,-0.07093632,-2.037387,-0.040028345,-0.83892924,-0.37963465,0.0067252684,-0.029496687,0.9555565,1.1319467,0.016974512,-0.36997524,3.1772325,0.74272025,-0.29841113,-0.019546138,-0.2835918,-0.64772373,0.31041694,-0.78657055,0.58395594,-0.032920085,0.2657463,0.11985444,-0.0466995,-0.41006014,0.22881019,-0.004328408,0.0053808806,205,Sequential LSTM,MAP,t-Distribution
-0.12765881,-0.09273008,-1.4167391,-0.03217989,-0.4389844,-0.24467659,-0.05384232,0.16630903,0.8958306,1.3369983,-0.06328615,-0.3405742,1.9433784,0.96956813,-0.50945204,-0.045397706,-0.8805808,0.9022189,0.18023984,-1.2877599,0.46043324,-0.25464636,0.051647753,-0.1987044,-0.24126326,-0.5659762,0.058719017,-0.15117519,0.9802841,206,Sequential LSTM,MAP,t-Distribution
-0.19995512,-0.07545081,-1.7732562,-0.02606672,-0.65184385,-0.47077465,-0.03500683,0.0913779,0.73654443,1.461452,-0.11062352,-0.64152306,2.6680636,1.0507069,-0.43288884,-0.030829987,-0.58982134,0.23022775,0.29397196,-1.3269672,0.5631525,-0.2389322,0.35489544,0.009970457,-0.23959593,-0.35201055,0.12806673,-0.057055075,0.66417235,207,Sequential LSTM,MAP,t-Distribution
-0.09773877,-0.01890471,-1.1786554,-0.031100107,-0.39208734,-0.33523786,0.035333935,-0.063558005,1.6598411,1.4560589,-0.47367275,-0.51981694,1.6793182,1.4128574,-0.6632213,-0.057358295,-0.8510133,0.49094003,0.18401887,-1.3965433,0.6669694,-0.21319455,0.25466347,0.118532516,-0.34936473,-1.0979778,0.0362996,-0.011327077,0.7559389,208,Sequential LSTM,MAP,t-Distribution
-0.23988347,-0.03877565,-1.8690796,-0.0024422563,-0.6222423,-0.081814066,-0.050133314,0.09944661,0.4970025,1.0765176,-0.43955418,-0.2029041,3.247166,0.6496922,-0.3356906,-0.038049787,-0.21999364,0.048870992,0.13188265,-0.8809628,0.33306256,-0.09662918,0.002057352,0.15547214,-0.079460666,-0.4112668,0.04322226,-0.08960443,0.4140941,209,Sequential LSTM,MAP,t-Distribution
-0.17640339,-0.010008184,-1.6063565,0.00996162,-0.43687335,0.09099289,0.009131694,0.032016233,0.6600348,1.3926755,-0.9147731,-0.54240173,2.7977655,1.5456545,-0.7737726,-0.09269226,-0.5194477,0.8196968,0.100610085,-1.4780043,0.4687425,-0.32072654,0.11157276,0.20767547,-0.36158785,-0.68321466,-0.09053896,-0.16873696,0.92900777,210,Sequential LSTM,MAP,t-Distribution
-0.23100059,-0.12819868,-1.4886916,0.01573254,-0.39676362,0.023006005,-0.000319867,0.13999131,0.3328573,1.4758135,-0.50046897,-0.29904616,2.51983,0.6449964,-0.6836288,-0.0043572825,-0.16343473,0.6222633,0.05245263,-1.4220265,0.37244973,-0.30259377,0.09097609,0.086038806,-0.1750149,-0.52729523,0.017814811,-0.14827864,1.0768969,211,Sequential LSTM,MAP,t-Distribution
-0.2917968,-0.11147806,-1.5722537,0.062090777,-0.49550983,-0.027501775,0.022836333,-0.07859933,0.2926915,1.2544943,-0.41757616,0.1673495,2.7895029,0.96995467,-0.8850422,-0.065278776,0.07632863,0.7209372,-0.015362921,-1.2800876,0.19848837,-0.17355222,-0.38748488,0.095642895,-0.05092725,-0.89240724,0.226196,-0.022014193,0.89035994,212,Sequential LSTM,MAP,t-Distribution
-0.24292916,-0.19106734,-1.4649413,0.037788615,-0.38095754,0.06381042,-0.04672208,0.17131779,-0.14108463,1.2650071,-0.18246652,-0.30932358,2.410648,1.6014421,-1.3565944,-0.11043492,0.06226147,0.8029887,0.08967207,-1.3583766,0.22959524,-0.020958548,0.04902455,-0.025419313,-0.29789895,-0.5592046,0.01762284,0.08450184,0.80269855,213,Sequential LSTM,MAP,t-Distribution
-0.27619004,-0.11768058,-1.6571549,0.056251,-0.48936012,0.072387375,-0.020389102,-0.022083882,0.012555725,1.3446418,-0.10661349,-0.19727436,2.7036293,1.517494,-1.2552614,-0.11335616,0.46260992,0.44534227,0.041399922,-1.3710588,0.36350703,-0.048103657,0.0049730763,0.029922804,-0.28975925,-0.69451714,-0.0056949477,0.115405194,0.49437854,214,Sequential LSTM,MAP,t-Distribution
-0.23976842,-0.042975903,-1.494833,0.0074866237,-0.50095326,-0.004400741,-0.01658378,-0.038939048,0.5913441,1.387642,-0.20770834,-0.71419555,2.4523332,1.0297033,-0.91738236,-0.10363264,0.32447755,-0.24364212,0.17524168,-1.3286105,0.3645146,0.13779092,0.62064046,0.14663436,-0.33577815,-0.81435376,0.10199835,0.11572068,0.54822975,215,Sequential LSTM,MAP,t-Distribution
-0.22283962,-0.019237813,-1.5610884,0.003852481,-0.42714998,-0.11534538,-0.020552501,-0.08344229,0.7716684,1.3846905,0.037752867,-0.46198583,2.2221615,1.4438539,-1.0304053,-0.12666579,-0.068945095,-0.30740082,0.059598655,-1.3893174,0.5929862,0.24244227,0.35334086,0.07179819,-0.4074754,-0.62717855,0.07856442,0.097203344,0.50911665,216,Sequential LSTM,MAP,t-Distribution
-0.2723475,-0.0068072844,-1.6536926,-0.018669784,-0.5990301,0.087536186,-0.018031485,-0.1329781,1.0618008,1.0585797,-0.056794602,-0.08254564,2.7294264,0.7888961,-0.6140727,-0.09308128,-0.020268328,-0.32643643,0.00033829114,-1.0274092,0.50861216,0.20966552,0.034880392,0.07808622,-0.23318546,-0.86481637,0.015675025,0.07070906,0.37596095,217,Sequential LSTM,MAP,t-Distribution
-0.23168215,0.0035133737,-1.5412568,-0.026794873,-0.68404424,0.050010227,0.05431064,-0.2332321,1.4945356,1.4084854,-0.11746126,-0.30908087,2.4667687,0.9314004,-0.57506835,-0.09618669,-0.2755749,-0.28116545,0.007652103,-1.3031348,0.46843502,0.075697616,0.18786508,0.050329223,-0.30592278,-1.048808,0.018826548,0.05996215,0.75162125,218,Sequential LSTM,MAP,t-Distribution
-0.20957342,-0.040097483,-1.5096737,-0.031726044,-0.45213953,-0.11837909,0.057545263,-0.15126243,1.2751627,1.7082684,0.35002676,-0.21365994,1.8371512,1.0353563,-0.6311664,-0.11396054,-0.43734473,-0.13821779,-0.098270506,-1.5129167,0.50049096,0.16378677,0.12342395,-0.09171722,-0.19365604,-0.8533821,0.12569927,0.07537034,0.54486173,219,Sequential LSTM,MAP,t-Distribution
-0.22132,-0.014601092,-1.5251408,-0.03503734,-0.5119286,0.012942675,0.085232854,-0.25192878,1.1003958,1.5979878,0.18770611,-0.49645075,2.089824,0.95746154,-0.6043145,-0.16624369,-0.43468392,0.18645877,0.09034149,-1.5264654,0.2951574,0.08129376,0.2951919,-0.13527387,-0.28042567,-0.850048,0.06559741,0.04252547,0.9657454,220,Sequential LSTM,MAP,t-Distribution
-0.15670104,-0.04279811,-1.3733879,-0.027965894,-0.34817407,-0.12464333,0.09565893,-0.23641023,0.9893051,1.4881871,0.04557564,-0.57522047,1.8833984,1.5526109,-0.9540777,-0.17594492,-0.46241987,0.6066284,0.038639646,-1.6002166,0.35849357,-0.06290481,0.33183286,-0.12863185,-0.3788223,-0.9179317,0.060759444,0.07160625,1.0435545,221,Sequential LSTM,MAP,t-Distribution
-0.25120893,-0.020100918,-1.6995412,-0.026160985,-0.55351055,-0.32675725,0.06479539,-0.22105753,0.8043706,1.451902,0.104116514,-0.57507604,2.5535269,1.3257875,-0.74921167,-0.11519662,-0.56271726,-0.6506441,0.09050211,-1.2821628,0.4127171,0.10596703,0.42711112,0.022993743,-0.1533051,-0.22085299,0.13175178,0.13026415,0.78169805,222,Sequential LSTM,MAP,t-Distribution
-0.22656366,-0.08113956,-1.6651082,-0.012222498,-0.4035654,-0.006289299,0.030226177,-0.00010503543,0.28352183,1.2792509,0.3612999,-0.3471549,2.1666212,1.2992882,-0.8638467,-0.104572795,-0.956738,0.59064335,0.02839618,-1.2630991,0.34744155,-0.0571246,0.15683457,-0.29167315,-0.28713465,0.47413495,-0.07462096,-0.039714567,0.6630141,223,Sequential LSTM,MAP,t-Distribution
-0.16384736,-0.0350595,-1.5845134,-0.01212864,-0.45461544,0.19420417,0.04410505,-0.10273165,0.94339645,1.3947097,0.32463863,-0.2735745,2.0087717,1.1979283,-0.97072804,-0.06699939,-0.62386274,0.1586997,0.06730004,-1.2677058,0.30410156,0.059145033,0.12009323,-0.25897747,-0.26171097,-0.3403164,-0.06238654,0.07447058,0.5875936,224,Sequential LSTM,MAP,t-Distribution
-0.17600772,-0.011866039,-1.4049968,-0.014732127,-0.49526176,-0.10867312,0.077456534,-0.2722608,1.7611005,1.4081973,0.20710006,-0.23175617,1.7606947,1.1854336,-0.7490319,-0.073744215,-0.61089516,-0.29650837,0.084010914,-1.1730853,0.52043325,0.04389914,0.1634395,-0.01292792,-0.16809855,-0.82517356,0.047399633,0.16448091,0.20137335,225,Sequential LSTM,MAP,t-Distribution
-0.21479438,-0.008382166,-1.7584151,-0.0061861677,-0.5559478,-0.024463804,0.051880855,-0.22457685,1.6674473,1.1302342,0.033715222,0.11908158,2.4445786,1.3582735,-0.8254757,-0.094355464,-0.9166237,-0.07377143,0.011609157,-0.93739104,0.42741197,0.22471479,-0.16518879,0.02443016,0.024188666,-0.6048283,0.020799935,0.08701044,-0.21497586,226,Sequential LSTM,MAP,t-Distribution
-0.29090387,0.0367817,-1.9823097,0.033567514,-0.8801586,-0.2645012,0.072730735,-0.41986346,2.0147452,0.9724277,-0.11121579,0.0014030566,3.1847472,0.85795283,-0.43419853,-0.058912937,-0.7425479,0.06265298,-0.02665464,-0.8242015,0.45650688,0.15676326,0.0070078373,0.15789579,0.16679214,-0.899506,0.108982936,0.23793167,-0.59391534,227,Sequential LSTM,MAP,t-Distribution
-0.18726727,0.00695576,-1.5819793,-0.00696845,-0.5281154,-0.19052996,0.03189088,-0.19594778,1.7913244,1.1705488,-0.12761562,0.13340154,2.264302,1.0294666,-0.5015873,-0.09336499,-0.7245034,0.3669032,-0.10239908,-1.0551085,0.48795152,0.10732213,-0.1639326,0.09678316,0.13063106,-0.91792965,0.056156386,0.17574258,-0.47213078,228,Sequential LSTM,MAP,t-Distribution
-0.24724671,0.02325744,-1.8445036,0.010392901,-0.6354754,-0.13121457,0.04561783,-0.2646902,1.5299785,1.0537828,-0.18869367,0.10127773,2.8815858,0.8040137,-0.42458627,-0.05878789,-0.5467052,0.17634936,-0.10325228,-0.94163674,0.39388335,0.08145413,-0.1448037,0.093149275,0.15728891,-0.82919264,0.047950454,0.1478275,-0.18702078,229,Sequential LSTM,MAP,t-Distribution
-0.28128773,-0.007291756,-2.0588002,0.024682168,-0.61342764,-0.16031648,0.017013602,-0.112400696,0.7018137,1.1643677,-0.2233394,0.012751805,3.2413704,0.49289703,-0.239221,-0.04221123,-0.37494236,0.28655693,-0.078598276,-1.0564084,0.2946018,-0.008557085,-0.114329696,0.06540495,0.1612205,-0.4044335,0.08147492,0.031266723,0.20014326,230,Sequential LSTM,MAP,t-Distribution
-0.11047052,-0.022816198,-1.3949053,-0.060702424,-0.391878,0.31357637,-0.0018700127,-0.019053135,2.2030861,1.5916321,0.4360075,0.6539119,1.2293754,1.1015946,-0.61864465,-0.12548494,-1.401568,-0.14773884,-0.23353103,-1.1294926,0.5444765,0.05630312,-0.6525558,-0.19971566,0.20688999,-0.7356405,-0.15583429,0.15944333,-0.09439476,231,Sequential LSTM,MAP,t-Distribution
-0.11301616,0.002990201,-1.3213011,-0.08670578,-0.47964838,0.103396714,0.01437007,-0.07571609,2.8053002,2.1209626,0.3754343,0.37681082,1.0191344,1.1901209,-0.5813043,-0.10585558,-1.3399734,-0.8329132,-0.13756739,-1.407335,0.63775563,0.14916304,-0.29726124,-0.038036585,0.19545692,-1.0169351,-0.051068347,0.26283658,-0.36909452,232,Sequential LSTM,MAP,t-Distribution
-0.09400341,0.048199758,-1.284353,-0.09959142,-0.43549198,0.21138625,0.08078735,-0.22243652,2.8579738,1.9419289,0.044892013,0.2989692,1.233872,1.176293,-0.60669017,-0.10444041,-1.1959696,-0.44737992,-0.14019763,-1.4165387,0.58687127,0.0987381,-0.25178754,0.03559366,0.12679717,-1.3817407,-0.10720763,0.22743352,-0.18190752,233,Sequential LSTM,MAP,t-Distribution
-0.14176118,0.04352261,-1.5069577,-0.07954479,-0.42729357,0.042333335,0.04260695,-0.16768794,2.449526,2.1259785,0.46323347,0.2834037,1.2767411,1.0465566,-0.5058723,-0.0963047,-1.2354138,-0.42897105,-0.1407169,-1.531501,0.6112101,0.045446802,-0.26167837,-0.11829047,0.18052933,-1.1215415,-0.056484252,0.19825503,0.01067588,234,Sequential LSTM,MAP,t-Distribution
-0.12701403,0.09221647,-1.7423848,-0.09968277,-0.5660029,0.08414096,0.09498323,-0.25176615,2.0677125,1.7747473,0.026495578,0.06612111,2.134787,0.9137307,-0.53436583,-0.06921306,-0.69320744,-0.08913694,-0.11409407,-1.4943596,0.60457313,-0.012385968,-0.13884111,0.0018853489,0.10509392,-1.4398556,-0.120678656,0.24865836,0.2778431,235,Sequential LSTM,MAP,t-Distribution
-0.13478622,0.084700234,-1.8009096,-0.066090636,-0.5851238,0.09368818,0.087503776,-0.29488733,1.4936825,1.6426088,-0.09403377,-0.06258324,2.5608544,0.616301,-0.30361006,-0.086893804,-0.5571964,-0.11356338,-0.040230155,-1.3807164,0.39072025,0.03752915,-0.033540897,0.047445584,0.031441767,-0.98984975,-0.06975346,0.13389333,0.39339995,236,Sequential LSTM,MAP,t-Distribution
