Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day
-0.37239274,-0.046978958,0.19680734,-0.003241531,0.74629515,-0.21878338,-0.22472754,0.21290682,-0.114125796,0.8242407,166
-0.3535068,-0.068133384,0.13299225,-0.090693645,0.69263464,-0.1973454,-0.17987229,0.36019912,-0.122568004,0.82629347,167
-0.35447893,-0.07579175,0.028266015,-0.08667593,0.66644484,-0.17186336,-0.24187025,0.5609384,-0.19035444,0.8653854,168
-0.3651353,-0.054940455,-0.10418377,-0.09857402,0.6065723,-0.14500462,-0.23873545,0.569526,-0.14465879,0.9751341,169
-0.36363065,-0.0742857,-0.08992661,-0.094711825,0.54780275,-0.1401227,-0.24228375,0.65857303,-0.1548706,0.95345604,170
-0.28681964,-0.03851631,-0.0565364,-0.091933414,0.480833,-0.098439425,-0.2226903,0.5479134,-0.113947645,0.8801367,171
-0.23592362,-0.03422441,-0.06932325,-0.014434778,0.5142801,-0.113275915,-0.17847376,0.4067965,-0.0852552,0.8098344,172
-0.22898112,-0.040325306,-0.081344515,-0.027462542,0.4330628,-0.10224798,-0.15384729,0.45084926,-0.2316255,0.9819222,173
-0.26407844,0.002152986,-0.11822834,0.03239962,0.4498192,-0.09688582,-0.21446261,0.5138347,-0.27010608,0.9655547,174
-0.23841543,0.032261837,-0.07958478,0.13575734,0.5450053,-0.13772766,-0.018811466,-0.11258179,-0.14825977,1.0223564,175
-0.196686,0.032414004,-0.083683945,0.13775378,0.44748938,-0.15036082,0.012121217,-0.14782229,-0.016113413,0.9648881,176
-0.14626499,0.0325634,-0.08870512,0.118517086,0.32349908,-0.15668291,-0.008263051,-0.12111901,0.029780237,1.0166752,177
-0.19864619,0.04811025,-0.2226748,0.2241861,0.27733326,-0.14616299,-0.14381756,0.09907605,0.4157762,0.64681965,178
-0.17746177,0.027052054,-0.20571303,0.18499269,0.47058243,-0.15403482,-0.18539257,0.035635013,0.4559402,0.5483998,179
-0.15948984,0.02756562,-0.18646371,0.25499508,0.36150712,-0.13832515,-0.05630129,-0.09606132,0.48734555,0.505228,180
-0.14717141,0.025601566,-0.19328956,0.17746004,0.39360148,-0.11869598,-0.0049199495,-0.16414681,0.50235707,0.5292036,181
-0.13269643,0.032324728,-0.1668798,0.13669047,0.37364906,-0.12835146,0.013309375,-0.13614702,0.42371747,0.5843836,182
-0.1246105,-0.00058701594,-0.14825927,0.04429723,0.46146348,-0.038985357,0.048401136,-0.11169969,0.2989305,0.5710495,183
-0.17400779,0.015870145,-0.14409527,-0.005849803,0.5726222,-0.10429952,-0.02684202,0.09986792,0.0044010086,0.76233315,184
-0.13416971,0.016695138,-0.056277286,0.042010106,0.34240556,-0.23870878,0.03357189,-0.019446634,0.11679805,0.89712167,185
-0.12942135,0.007055501,-0.09045846,0.018748183,0.3287864,-0.20520562,-0.036652386,0.09690222,0.14457276,0.8656727,186
-0.14655131,0.0037990985,-0.06698738,-0.02248387,0.33439672,-0.14944324,-0.07180735,0.23109949,-0.076198265,0.9641761,187
-0.38002506,-0.09811513,0.09614186,0.07614512,0.68265563,-0.09972834,-0.24189524,0.68674606,-0.39474255,0.67281765,188
-0.40284532,-0.09574176,0.056395657,-0.20486297,0.7960818,-0.09083798,-0.28987506,1.0737092,-0.3108249,0.4688013,189
-0.3851823,-0.13536377,0.18035963,-0.515579,0.81502014,-0.0959785,-0.068813674,0.9966572,-0.30152565,0.5104059,190
-0.42943785,-0.16023444,0.069569685,-0.7452825,0.71495,-0.07648851,0.18175547,1.3497376,-0.36763445,0.46306482,191
-0.4044249,-0.20111813,0.053684413,-0.62396145,0.670833,-0.099762864,0.0006138816,1.4009064,-0.38577735,0.589007,192
-0.35127097,-0.2126477,0.041638803,-0.6197103,0.665451,-0.10843621,-0.10339959,1.4677223,-0.37493247,0.5955851,193
