Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day
-0.00569516,-0.0017626171,-0.012161803,-0.058360092,0.12187015,0.02659245,-0.00591048,0.020380212,-0.046092458,0.01660677,0.0121608535,0.034709234,-0.0069574667,-0.037209008,-0.029360076,-0.010664861,0.026015433,0.08591471,-0.025441604,0.0011939212,0.033318374,0.0651272,-0.04203284,0.047556423,0.031498305,-0.033771753,0.06301975,-0.05711763,0.07310068,0.7134734,70
-0.009331837,2.2776074e-5,-0.013062846,-0.060352594,0.12463078,0.010705414,-0.003437144,0.023164209,-0.044653364,0.017910674,-0.008019788,0.05060917,0.0022421917,-0.048672654,-0.034344457,-0.0097982865,0.029774461,0.09777141,-0.020988299,0.007040317,0.026822153,0.053973153,-0.043497648,0.039450143,0.04971563,-0.021458264,0.059993386,-0.06561514,0.08071613,0.70869035,71
-0.009907234,-0.0011671627,-0.011847014,-0.060287956,0.12498575,0.02884782,-0.0051026004,0.021994138,-0.041340336,0.012291732,-0.0030581215,0.033622503,0.011583404,-0.04446853,-0.037685987,-0.008793832,0.033054154,0.108979166,-0.023785694,0.0040728617,0.033721488,0.05480079,-0.037982754,0.038723994,0.028515106,-0.017018663,0.045049783,-0.06746642,0.0895158,0.7001538,72
-0.011913804,-0.005028437,-0.0063576032,-0.066081814,0.13222411,0.047452323,-0.0044697337,0.031164097,-0.032563966,0.01590111,-0.0045811026,0.019425271,0.019651093,-0.03583136,-0.017865399,-0.012796973,0.010666366,0.096457615,-0.025741372,0.016873691,0.05048559,0.008891081,-0.029330917,0.029311981,0.035554025,-0.017463613,0.04031643,-0.06768597,0.08590373,0.69743353,73
-0.008916457,-0.004908627,-0.0133928275,-0.065778844,0.14078203,0.05608636,-0.0011880723,0.025655095,-0.028155793,0.013482901,-0.0028361029,0.021451931,0.01610428,-0.033903874,-0.015214958,-0.01069204,0.011055546,0.102264814,-0.023615463,0.012930795,0.04786812,-0.01269999,-0.03299265,0.028984003,0.035431676,-0.0071588717,0.043600388,-0.06814611,0.089520924,0.68438184,74
-0.0031864422,-0.0023020727,-0.022784352,-0.061633866,0.13817185,0.058713242,0.0035523006,0.022180451,-0.027791804,0.0210731,0.018643219,0.04284978,0.0064689186,0.016099054,-0.017277375,0.015312931,-0.0018778535,0.06785107,-0.02655273,0.0070656645,0.029121138,-0.024212196,-0.045797043,0.03637921,0.02996991,-0.0064737312,0.051515255,-0.09121639,0.061400346,0.70473844,75
0.013842857,-0.005175438,-0.019401517,-0.06737307,0.13487273,0.05160932,-0.00479116,0.039049048,-0.030474447,0.013214273,0.009136463,0.03218707,0.008559168,0.013736267,-0.015643816,0.0018639835,0.002814442,0.06674752,-0.04359092,0.009815391,0.043834787,-0.009193309,-0.03931769,0.034605153,0.042135123,-0.0041322494,0.05150029,-0.08522224,0.058967624,0.6958243,76
0.0008592419,-0.0028659585,-0.017659664,-0.061669208,0.13392656,0.040242296,0.0010396518,0.03142979,-0.024345694,0.020268844,-0.006549394,0.03239784,0.019744396,0.023215357,-0.0057386938,-0.005136749,-0.009749642,0.052637,-0.03407425,0.021360831,0.037447874,-0.0044364585,-0.039302494,0.03250044,0.042167228,-0.033221427,0.08159636,-0.07425131,0.056908067,0.69125915,77
-8.055176e-6,-0.004651107,-0.020725789,-0.052987363,0.13386923,0.03205587,-0.0031324108,0.03556465,-0.033231456,0.0446157,-0.023333672,0.04424065,0.03711795,0.046782825,0.012049594,-0.0035336087,-0.012431029,0.040911257,-0.060085252,0.037564315,0.041047618,-0.0002604221,-0.039906103,0.033330515,0.040063135,-0.052543137,0.04952681,-0.057134565,0.055656623,0.6795672,78
0.00854553,-0.010856468,-0.024882343,-0.047216427,0.110281944,0.014717878,0.016405588,0.006014094,-0.038926046,0.038881186,-0.035376772,0.06694411,0.032147925,0.020076301,0.011354132,-0.01611658,-0.00626936,0.053266756,-0.0780509,0.032758422,0.0650973,-0.00042822643,-0.03453631,0.038172062,0.03600571,-0.052221302,0.060790453,-0.028705647,0.065193616,0.6969334,79
0.014006597,-0.011278865,-0.024012806,-0.03315352,0.089085,0.037343282,0.006022615,-0.0030809832,-0.037227478,0.04684619,-0.033559386,0.061670735,0.036755577,0.019627893,0.010029733,-0.019544685,0.0014358821,0.053746406,-0.08162248,0.021757742,0.04329407,0.004350388,-0.038125757,0.028392907,0.048354656,-0.045916174,0.0671189,-0.04218659,0.06333665,0.7165335,80
0.017639108,-0.012922757,-0.02195281,-0.043993052,0.06959156,0.05479859,0.004296121,0.0076048225,-0.025173724,0.052613445,-0.022637641,0.043351702,0.033053603,0.010248433,0.010547636,-0.020174632,0.0011278543,0.06012959,-0.07379953,0.025048358,0.03977773,0.0017259681,-0.053600226,0.02588554,0.047166057,-0.04952053,0.06554163,-0.042228013,0.06853288,0.7273223,81
0.016098179,-0.0013426155,0.002575334,-0.044736132,0.07466389,0.047455616,0.01794888,-0.034670047,-0.070322156,0.048387785,-0.015641082,0.028984187,0.06010431,0.02686,0.025540724,-0.008755368,0.016521787,0.04575652,-0.06373068,0.025563018,0.0079543395,0.026108377,-0.052921455,0.009618269,0.06908788,-0.0656004,0.06412466,-0.03545592,0.05753131,0.7222908,82
0.02749977,-0.0022813561,0.0038872985,-0.04343122,0.08268033,0.047136072,0.018205987,-0.038073577,-0.07278647,0.037715904,-0.01581489,0.02350011,0.051386412,0.02227081,0.02231062,-0.013842088,0.019030986,0.050802965,-0.062167212,0.025092974,0.021380324,0.021896614,-0.046252083,0.009504005,0.06527613,-0.051637024,0.06493474,-0.04116908,0.058248997,0.71469396,83
0.0059444485,-0.0066150157,0.0057824394,-0.035971392,0.07568186,0.03545513,0.027007991,-0.033633593,-0.061691374,0.039002314,-0.01306167,0.025536394,0.051942505,0.019135522,0.023252942,-0.006726439,0.016225813,0.04775459,-0.05501766,0.024499653,0.027079085,0.027695954,-0.0501511,0.010992378,0.05391568,-0.05382364,0.07449106,-0.026548628,0.051616713,0.70022804,84
0.00020367057,-0.008874596,0.018613642,-0.049011543,0.08461036,0.02890527,0.034394536,-0.036069605,-0.0556501,0.032329697,0.0037220132,0.026249947,0.042002805,-0.013497489,-0.0038764924,0.009859115,0.022209132,0.06628391,-0.04368689,0.009097971,0.032931827,0.040762536,-0.042650975,0.019663533,0.0395409,-0.050257556,0.066369176,-0.039379086,0.06108506,0.70411927,85
-0.0020470282,0.0011621243,0.012126792,-0.033940572,0.09263537,0.05707608,0.009655086,-0.029754842,-0.058818705,0.017166827,0.012808762,0.0133988,0.040781885,-0.0026746707,-0.009509205,0.0027428304,0.026218444,0.076591425,-0.06949099,-0.0029291704,0.030978942,0.056825582,-0.026521444,0.025886241,0.029213028,-0.050670784,0.07108403,-0.053239632,0.0706604,0.6925844,86
-0.015937416,-0.004500719,0.034522995,-0.043783013,0.098068416,0.008962858,0.013790548,-0.013184275,-0.055530038,0.020079277,-0.0044992734,0.020583445,0.05723941,-0.029135708,-0.020773364,0.005363234,0.04372659,0.06306665,-0.03776425,0.012084755,0.06210386,0.038171206,-0.023204595,0.033193264,0.029897528,-0.07688509,0.051581975,-0.031041503,0.056575734,0.70722747,87
-0.0042253765,-0.013037106,0.03125552,-0.038343962,0.099227846,-0.015543251,0.0014143343,-0.0045090793,-0.058793727,0.006803277,-0.00374396,0.019391831,0.04402846,-0.018827807,-0.0100076785,0.015480373,0.04614922,0.059912473,-0.051315203,0.024499731,0.073384315,0.037475858,-0.006139861,0.031253308,0.045503397,-0.071458556,0.044889502,-0.048580844,0.055449508,0.70840746,88
-0.006243946,-0.0071930774,0.033793475,-0.04386718,0.10677267,-0.00991495,0.04782966,-0.029482251,-0.05571376,0.013577486,-0.027994981,0.029979343,0.037303578,-0.024064565,-0.020284446,0.020373115,0.04615042,0.06814951,-0.05021016,0.026580952,0.07225033,0.0432147,-0.010383157,0.035606664,0.025716504,-0.058090214,0.04721838,-0.051081773,0.06419664,0.67581105,89
0.00013778186,-0.0036437514,0.031700145,-0.031745594,0.1094331,0.005507459,0.03846605,-0.052982844,-0.05550912,0.014046286,-0.032370117,0.030142762,0.044674758,-0.022335224,-0.026311252,0.008459886,0.047004417,0.082536764,-0.050650705,0.024366572,0.07724805,0.04306177,-0.014192196,0.037201088,0.013524362,-0.049976807,0.038875204,-0.05356499,0.07392908,0.6729671,90
0.004400307,-0.0042292126,0.00774975,-0.03445927,0.108733885,0.014644056,0.03193773,-0.044672742,-0.053755444,0.022385191,-0.02595889,0.032269105,0.0427495,-0.021051502,-0.03239199,0.002494197,0.04751317,0.09327408,-0.05467109,0.016777972,0.07268266,0.043886513,-0.0143645685,0.035425127,0.018891782,-0.041934133,0.053836927,-0.06384457,0.079844914,0.66183656,91
0.0033620924,-0.0053190407,0.03227221,-0.03576492,0.10790341,-0.009497962,0.029538777,-0.055191442,-0.001157068,0.015653217,-0.011109507,0.034343053,0.05091779,-0.023024395,-0.021911867,0.00441315,0.03156079,0.04368034,-0.0433226,-0.0066103516,0.06942257,-0.00800923,-0.009207685,0.018721966,0.040376287,-0.010556087,0.071457855,-0.05178817,0.03952364,0.6993232,92
0.002170232,-0.0072022197,-0.0064327302,-0.019590573,0.094205365,-0.083584495,0.037495848,-0.028190764,0.0017730067,0.030492732,0.0152339265,0.049006302,0.0018010825,-0.03331325,0.02567245,0.03456029,0.002469951,-0.021610752,-0.060151108,0.009097692,0.11051355,0.00345232,-0.022612765,0.041177567,0.08406378,-0.040835775,0.07545156,-0.012062948,-0.009263429,0.72621316,93
-0.0106972875,0.0017601915,0.0049327123,-0.018398618,0.08529004,-0.09689257,0.038693875,-0.037774045,0.0037625814,0.033333465,0.020148726,0.03818182,-0.0043525076,-0.027363187,0.030880932,0.04159661,0.00045359618,-0.03644544,-0.050862443,0.01285231,0.1071454,0.011076939,-0.018204149,0.051241584,0.078025065,-0.03820895,0.08853901,-0.0010188303,-0.022136427,0.71443963,94
-0.013171194,-0.006388836,-0.0078236265,-0.022546751,0.092854604,-0.09582576,0.026204797,-0.015696583,-0.0070923055,0.030363435,0.022405613,0.046106808,0.021258961,-0.042708386,0.019379735,0.032598455,-0.0003571982,-0.009536195,-0.044795837,0.014525396,0.0927931,0.018989075,-0.031566966,0.05804161,0.08958272,-0.047867596,0.095297985,-0.016403014,-0.002322021,0.70369995,95
-0.014719252,-0.007506401,-0.005463333,-0.021739146,0.10445837,-0.0760255,0.023253055,0.0024687625,-0.01249356,0.034106556,0.036522217,0.042684667,0.011425178,-0.037886802,0.0116089005,0.038532253,0.001211969,0.010685009,-0.0501355,0.01668338,0.05914459,0.020282194,-0.037077636,0.035935335,0.07672534,-0.06283835,0.094729856,-0.012131942,0.01402768,0.7035321,96
-0.015323905,-0.0030506437,0.0049772924,-0.007438041,0.09719575,-0.08825145,0.028468283,-0.039021865,-0.009158071,0.034348547,0.031663332,0.05445587,0.022554537,-0.042084064,0.034759495,0.05130236,0.0370484,-0.033711985,-0.038002923,0.00984266,0.034520555,0.086571984,-0.029182287,0.03509688,0.07627792,-0.07445571,0.10645258,-0.0039242813,-0.018899022,0.6569678,97
-0.022112863,0.001869705,0.018043514,-0.0014069909,0.09085941,-0.087278955,0.029039724,-0.04501664,-0.018043187,0.029184712,0.028708301,0.056239303,0.024114078,-0.04480999,0.03410219,0.038232174,0.041239362,-0.027173715,-0.023722827,-0.0007115636,0.034950692,0.09794607,-0.04561534,0.04899881,0.05554892,-0.074451074,0.112688966,0.0044906535,-0.017715398,0.66180193,98
-0.02426503,0.0010455439,0.018523378,0.0046533733,0.07786618,-0.06353315,0.027113127,-0.036531396,-0.021552306,0.040879097,0.025512893,0.05645629,0.03044185,-0.037822172,0.031348106,0.027040096,0.03184048,-0.033672772,-0.035484355,-0.005958547,0.036309067,0.07873847,-0.045949526,0.059595216,0.054789796,-0.056998733,0.13313954,0.010344583,-0.028737048,0.64486796,99
-0.011991473,0.008975909,0.027214238,0.014051879,0.071585156,-0.09099534,0.033636037,-0.05146669,-0.0352092,0.00452453,0.0073458483,0.052937742,0.027441708,-0.015625453,0.019114181,0.043054078,0.04621142,-0.014256793,-0.040036146,-0.022938684,0.047543798,0.062123355,-0.054234035,0.043255463,0.04675278,-0.054913644,0.10485974,0.032450024,0.0087331375,0.6898564,100
-0.005605617,0.010809806,0.032073863,-0.010895676,0.059294194,-0.075400814,0.017287925,-0.0104377605,-0.03449646,-0.0062237447,-0.0147788925,0.044041306,0.029229162,0.017365435,0.020863326,0.029163664,0.019062873,-0.0048910826,-0.039623342,-0.010511638,0.045452047,0.09894766,-0.044937845,0.052843407,0.022581896,-0.06124505,0.115560055,-0.01873248,0.016213752,0.70699,101
-0.006959577,0.0066536106,0.028578755,-0.011039092,0.045779057,-0.07579366,0.01551178,-0.0052911243,-0.04920595,-0.004883425,0.012238707,0.039333668,0.036488663,-0.0035597465,0.00795802,0.038060505,0.036586378,0.013992065,-0.043430902,-0.015815284,0.059837896,0.08503425,-0.043716867,0.058559116,0.024758842,-0.06790604,0.10966219,-0.009126309,0.029506173,0.6881883,102
-0.011090801,0.0068937847,0.033009816,-0.013248012,0.05457753,-0.06250887,0.01398172,-0.0038768013,-0.04965213,-0.007306967,0.022028726,0.033485513,0.042600073,-0.00059565465,0.0018494925,0.030995859,0.03128335,0.02020515,-0.042481344,-0.013731137,0.06595745,0.06410315,-0.04457975,0.06941891,0.018275183,-0.07087348,0.10514766,-0.010118963,0.033064213,0.68318635,103
-0.011281422,-0.001820635,0.02014922,-0.02430558,0.06567366,-0.047716178,0.009508359,0.011099568,-0.04564429,-0.00705244,0.014953301,0.038769964,0.044293012,-0.013602726,0.0039333985,0.007144101,0.03194685,0.048116215,-0.041665547,-0.020328257,0.092029035,0.038929533,-0.05523241,0.06930151,0.015072266,-0.06672474,0.09583259,-0.011962679,0.053747926,0.6868364,104
-0.011175323,-0.002969006,0.019309536,-0.022385016,0.06436507,-0.026829358,0.009396919,0.009295418,-0.053078353,-0.0071408716,0.019262869,0.037053745,0.05302412,-0.012005306,-0.0032246304,0.010288248,0.032274764,0.054908216,-0.04596749,-0.020253973,0.08364474,0.03528367,-0.05548816,0.07440441,0.009214039,-0.06610106,0.091239475,-0.0123581,0.06012235,0.6758891,105
-0.021433473,-0.002543699,0.024441924,-0.017952267,0.0673529,0.01735665,0.0092794895,0.001682943,-0.064646825,-0.0030723922,0.020097991,0.037391018,0.06325535,-0.027878942,-0.02501747,0.00185683,0.031682834,0.07255538,-0.04721784,-0.00831053,0.06444154,0.037282813,-0.059307832,0.068197176,0.014407811,-0.05704485,0.08229729,-0.024428083,0.07238212,0.67289215,106
-0.018912034,-0.005164646,0.019756626,-0.022114318,0.076626964,0.018806143,0.0054446985,0.0069722845,-0.069249906,-0.0032730754,0.024782963,0.026889175,0.067924015,-0.013634378,-0.018976621,-0.0012723174,0.031849172,0.08722221,-0.04959377,-0.016816566,0.06994041,0.03743572,-0.0537753,0.06338837,-0.00032146228,-0.060147565,0.0776825,-0.026936186,0.08471087,0.660756,107
0.0008760592,-0.008868526,0.036201194,-0.02462593,0.062377077,0.015929451,0.015671723,-0.0007198802,-0.10201701,0.00461878,-0.004516891,0.03781179,0.051449697,-0.020181358,-0.025734583,-0.029382033,0.06221623,0.09702793,-0.040024918,-0.021951986,0.051924936,0.05167222,-0.058081254,0.03491387,0.0024815262,-0.0514792,0.11215285,-0.0103881145,0.09808311,0.6625632,108
0.006541365,-0.0129218595,0.038102277,-0.024094012,0.039071634,0.033334345,0.012470326,0.011672037,-0.09198385,0.010343216,-0.015292843,0.044931572,0.05216172,-0.008265147,-0.031896792,-0.05341939,0.063470736,0.10867329,-0.05317114,-0.025518455,0.06841886,0.051754113,-0.05832622,0.03681354,-0.024741968,-0.042411085,0.09904642,-0.017276047,0.10833211,0.6741812,109
0.009955136,-0.015700694,0.02951777,-0.02933547,0.043729104,0.052236035,0.015690872,0.01005806,-0.092414185,0.005302054,-0.017375218,0.03471239,0.050847366,0.0033764811,-0.03452088,-0.044626173,0.040528893,0.105913565,-0.037732817,-0.025393764,0.07941112,0.06784778,-0.059290957,0.034515094,-0.014107507,-0.052569035,0.081462204,-0.01903173,0.10972584,0.66726863,110
0.005956375,-0.014967799,0.028886555,-0.031257205,0.040416524,0.026302086,0.013050225,0.015616628,-0.075709954,0.00594304,-0.011926237,0.038501367,0.057360012,-0.009398018,-0.021072216,-0.046398163,0.03328916,0.07438746,-0.032944623,-0.010083285,0.10331899,0.055360984,-0.06280682,0.027883554,0.012446736,-0.06478484,0.08005052,0.004187391,0.085666396,0.67272514,111
0.0065825474,0.0057511637,-0.039672617,-0.050210208,0.10528557,-0.06657111,0.031180097,0.004337351,-0.029163284,0.054223754,-0.030523231,0.06219219,0.009111065,-0.008273127,0.04308039,-0.012336706,0.02919777,-0.04700803,-0.010568755,-0.0068963794,0.033818457,0.025202364,-0.05080458,0.036635034,0.061822012,-0.010130025,0.106637694,0.03424419,-0.020343982,0.7332004,112
-0.026193041,0.020914722,0.013090687,0.014471368,0.02610739,-0.101960205,0.011337494,0.034203712,-0.033556275,0.020919137,-0.023455493,0.07015934,-0.01888045,-0.015187599,0.047155235,-0.019108728,0.016428333,-0.021794155,-0.055510215,-0.01570884,0.061668146,0.035201337,-0.039759703,0.039737415,0.025998471,-0.00080969144,0.12279737,0.011122116,-0.010459188,0.81107134,113
-0.057038654,-0.00016120433,0.011153322,-0.008393563,0.030100605,-0.08558971,0.013154516,0.05425505,-0.036547866,0.009227633,-0.0052639055,0.070574716,0.011591174,-0.039160017,0.04335411,-0.01433751,0.028451657,-0.012733423,-0.033564363,-0.009811321,0.051778227,0.026273847,-0.049392477,0.04529684,0.012089194,-0.004327541,0.099123925,0.012829583,-0.0048454003,0.84191257,114
-0.013628578,-0.0075358194,0.03765199,-0.011406105,0.024655316,-0.076808296,0.03346048,0.037859987,-0.038492654,0.032959864,-0.042577468,0.0268072,-0.021437924,0.028425468,0.036201183,-0.04735726,-0.01053898,-0.006733183,-0.03684692,-0.007253087,0.013235886,0.017306624,-0.027566068,0.021111984,0.049576007,0.013936882,0.10261536,0.01534006,-0.004524825,0.8615629,115
-0.035694838,0.004464317,0.047320753,0.0012173027,0.05261825,-0.05552593,0.055863876,-0.00037066758,-0.008588874,0.017597212,-0.048728753,0.013406723,-0.065570764,-0.024581453,0.03260963,-0.021913527,-0.024557693,0.0027321724,-0.017339753,0.003819927,0.021521099,0.022340095,-0.0050795623,0.013806348,0.046811663,-0.0040942705,0.030116647,0.033499144,0.015566645,0.8967343,116
-0.029972017,-0.00017718166,0.05255129,0.00030750592,0.050573997,-0.052161332,0.021271756,0.020055471,-0.02435215,-0.004161455,-0.026854115,0.024066104,-0.047833204,-0.01672948,0.048285283,-0.015120235,-0.0053497907,-0.006794244,-0.028271202,-0.00064911693,0.011326325,0.018418595,-0.01365346,1.2425018e-5,0.062048715,-0.0052808663,0.017600726,0.03822289,0.0109168,0.901702,117
-0.031472337,0.0002676503,0.04754967,-0.0034067258,0.045884892,-0.045500427,0.015379858,0.036186095,-0.042717263,0.003503212,-0.040208027,0.03158507,-0.02577324,-0.017728548,0.044843122,-0.009465705,0.002177188,-0.001311274,-0.014297246,-0.011975079,0.013746132,0.013948612,-0.021918623,0.0030323148,0.04022749,0.0067394823,0.010208676,0.018354075,0.01363159,0.91850936,118
-0.028344259,0.00302179,0.045094065,-0.0063324897,0.048607208,-0.024684196,0.023988344,0.009601937,-0.05078621,-0.012182618,-0.015390432,0.033023484,-0.003939725,-0.029408284,0.051190663,-0.0026086606,0.011524734,-0.008596408,-0.015854143,-0.0048675467,0.0101533225,0.009454027,-0.02320411,0.002234639,0.017638363,0.017157728,0.0003525726,0.012836176,0.008509354,0.9218107,119
-0.038141288,0.006011254,0.037405383,-0.009398216,0.04576388,-0.023435188,0.031788792,0.009073846,-0.058173068,-0.025673417,-0.03911309,0.02596609,0.0485504,-0.027059,0.05457182,-0.0020487662,0.012336493,-0.0048576165,-0.013267239,0.0046123127,0.010436183,0.0055110482,-0.018425666,0.008036239,0.011790431,0.019687796,-0.00019889529,0.009707827,0.010285722,0.90825593,120
-0.026270472,0.005610137,0.035068914,-0.016647995,0.05001836,-0.014621545,0.032837577,0.010319882,-0.038659204,-0.014627081,-0.055345453,0.042423815,0.015217709,-0.013773456,0.029381655,-0.008072575,0.010900761,0.011357848,-0.022540491,-0.0015900187,0.012963079,0.0022689153,-0.03948734,0.012151449,0.026229665,-0.0009939753,-0.0024524555,0.012701888,0.01827516,0.92735523,121
-0.015414833,0.009451487,0.054208696,-0.0061003612,0.06456969,-0.01810442,0.07522945,-0.032279626,-0.028248442,0.008609097,-0.045162007,0.0033314035,-0.03988549,-0.018074198,0.026409348,-0.005869541,-0.007860874,0.018280629,-0.0056691556,-0.016474841,0.015252983,0.010497192,-0.00823784,0.009351956,0.018458098,0.005161001,-0.0018973935,0.007916419,0.015122906,0.9074287,122
-0.0131135285,0.0081120785,0.04966177,0.00128087,0.062623985,-0.016622692,0.058933713,-0.03614965,-0.030246865,0.008710382,-0.03728952,-0.0023865292,-0.03619294,-0.013632262,0.024336308,-0.0050321906,0.0042346995,0.015091151,-0.0031789741,-0.01764186,0.013076936,0.004085874,-0.0015546143,0.007483483,0.011714325,0.0031541889,0.0005481751,0.0018673205,0.01575309,0.9223733,123
-0.0150139835,0.0063600657,0.041480277,-0.0019604268,0.041482132,-0.007152491,0.05854541,-0.032287642,-0.04321328,0.0028727122,-0.031026077,-0.00644705,-0.013591623,-0.0154778585,0.010622139,0.00018783635,0.009732578,0.01043694,-0.00037118967,-0.0098356595,0.0003567095,-0.00086278946,0.002573359,0.0072211185,0.0086365845,0.012699935,0.000113257505,-0.00054724514,0.020689847,0.9437764,124
-0.008448174,0.0041301902,0.030930365,0.011252309,0.040545333,-0.002622546,0.068936266,-0.03530014,-0.030651784,0.01073873,-0.006375772,0.0068205595,-0.04688535,0.006807062,-0.0124986805,0.0027064676,0.010243327,0.0070835655,7.9260055e-5,-0.011295818,-0.0013541803,-0.0046494957,-0.004618661,0.00050028187,0.0037982794,0.007983913,-0.00399059,-0.004205907,0.014816207,0.945525,125
-0.0039363005,0.0026634089,0.0026252733,-0.0009956453,-0.0021241526,-0.004159599,0.055760384,-0.02702831,-0.013742421,0.0012276139,-0.0073332554,-0.0056019826,0.0049298345,0.0051629804,-0.00456525,0.0009841499,0.006054561,0.00079445716,0.0015034592,-0.0017750955,0.0002877767,-0.0035606446,0.0049799555,0.0018248808,0.004095925,0.0048907576,0.0012586081,-0.0004886001,0.002666617,0.9736006,126
-0.0072598234,0.0049071154,-0.0071134088,0.010824899,-0.013060338,-0.0021702447,0.09018633,-0.057006083,-0.013638346,0.0020269002,-0.008145716,0.009092322,0.035549298,0.0075338953,-0.0073339683,0.0014740323,0.0073969066,0.00067613105,-0.00033775502,-0.0037232176,0.0003480189,-0.0034478302,-0.0069940286,0.00260913,0.0041841106,0.005434848,-0.00134496,-0.0017052828,0.0016041048,0.94943297,127
-0.0069266106,0.0046006786,-0.010335108,0.007028064,-0.011614187,-0.0021609515,0.07295604,-0.049180612,-0.01568312,-0.0059080636,-0.010244276,0.007574295,0.04653706,0.009135459,-0.007754565,0.0006582744,0.007458053,-0.0017441805,0.00012133314,0.0028083383,0.00027177675,-0.0032268576,-0.006205275,0.0033217103,0.0034730816,0.006989782,-0.00047249603,-0.001700647,0.0032243312,0.95699865,128
-0.0068539674,0.003347583,-0.005520499,-0.004495183,0.00033170733,0.0017666953,0.05932035,-0.028076315,-0.011649354,-0.011322261,-0.008095557,0.012550714,0.029542418,-0.0012548676,-0.0047646896,0.00067282317,0.0034557732,-0.005081997,0.00026178506,0.0072234008,-2.206198e-5,-0.0024956297,-0.012019784,0.0026559571,0.0017662313,0.0046914043,-0.0023159934,0.0007264268,0.01486055,0.9607943,129
-0.0075703864,0.0034496116,-0.011880535,-0.006109252,-0.0012696497,2.4263763e-5,0.05316519,-0.027112497,-0.013059471,-0.00761799,-0.013668002,0.004682236,0.047225293,0.0041383556,-0.006433508,0.0008700134,0.0062317736,-0.0051195594,0.00061285537,0.0042001586,-9.7149714e-5,-0.0028618453,-0.0049745347,0.0048763957,0.0015599108,0.003639467,-0.0020721292,0.00064542063,0.013785612,0.96074,130
-0.008060871,0.0035163364,-0.029543217,-0.00565405,-0.0039236387,0.0016338923,0.046789106,-0.028845267,-0.009037046,-0.0058883866,-0.010512649,0.008112731,0.07879443,0.0070641814,-0.009832876,0.00041392626,0.008803649,-0.0117433965,7.946905e-5,0.004070506,-0.00064663845,-0.0033753181,-0.008198433,0.0051294058,0.0019762355,-2.7032838e-5,-0.0016260861,0.0017180839,0.017706122,0.95110685,131
-0.0062242975,0.0037493766,-0.011984369,-0.004932712,0.01100391,-0.00023130052,0.03740099,-0.024438007,-0.009422109,-0.018124849,-0.01728858,0.005535327,0.051949598,0.009764936,-0.011519436,0.0004900028,0.010102606,-0.008363882,0.0004914198,0.012197182,-0.00042782145,-0.0046726963,-0.005904753,0.006915315,0.0010560136,-0.0024913566,-0.0021473058,0.0023234151,0.01983698,0.9553564,132
-0.002286417,0.0020271554,0.006963277,-0.006363866,0.024548698,0.0025292824,0.027390435,-0.007883026,-0.013273831,-0.0008142259,-0.009143024,-0.0033605853,-0.006716448,0.0043201046,-0.0067967298,0.0010428341,0.01770599,-0.003066817,0.0012234021,-0.0005297497,0.0017190822,-0.008233366,0.0014708281,0.003480814,0.00094876636,-0.0033270526,-0.0032806892,0.0015546525,0.0111706825,0.9669798,133
-0.0012773392,0.001484635,0.0016936865,-0.002859076,0.004780858,0.002684368,0.023776107,-0.011602605,-0.0023187203,0.0055877995,-0.006524993,0.005326945,-0.00027616508,-0.0023384648,-0.0012424756,0.00019465163,0.018723452,-0.0010287553,0.0011495088,-0.0075458447,0.0030880042,-0.0070590293,-0.005001771,0.0036848926,0.00053496356,-0.0118311355,-0.0022946799,0.0034784623,0.007881955,0.97913074,134
-0.001784339,0.0015084032,-0.0008842826,-0.0027615635,0.0032836217,0.0017047141,0.021530913,-0.01106333,-0.0057140375,0.00027985955,-0.007791392,0.006018648,0.0074224174,-2.070552e-5,-0.002555553,0.00014643511,0.017783808,-0.0027833576,0.0007014033,-0.0027210922,0.002740563,-0.006458115,-0.0055834716,0.003910357,0.0005350236,-0.008680822,-0.0019736225,0.0026688303,0.008882873,0.9816578,135
-0.0025146268,0.0017907495,-0.01115128,-0.0024672353,-0.0046029687,0.0007270018,0.019962475,-0.011865305,-0.006241277,-0.009744784,-0.013046539,0.006877588,0.03465517,-0.00086768524,-0.0007889742,-0.000222059,0.017499318,-0.0041374005,0.00021910263,0.0037655092,0.0033836938,-0.0054058316,-0.006481933,0.0058288733,0.0014722184,-0.008687783,-0.0018714037,0.0023988825,0.010289158,0.98122734,136
-0.0040362,0.0016638455,-0.019233478,-0.002287613,-0.006926473,0.00077193073,0.018405946,-0.010888989,-0.01197884,-0.013873696,-0.014922278,0.0076462766,0.05451127,-0.000230547,-0.0009100156,8.91502e-5,0.020784471,-0.0064253835,-0.00013237241,0.0064274315,0.0034445664,-0.005875622,-0.00748942,0.0080829365,0.0010150088,-0.006348109,-0.0019111228,0.0019951388,0.011836916,0.97679526,137
