Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day
0.10273003,-0.024319313,-0.0070368024,-0.19282393,0.31838304,0.49495766,0.10151286,-0.1881031,-0.17707701,0.3539235,-0.116738535,-0.10729319,0.21499129,0.16518341,0.0617101,83
0.040650323,-0.035608757,0.0033677034,-0.1614202,0.29526353,0.48178098,0.12091851,-0.18823595,-0.16902089,0.39070028,-0.1190296,-0.103559546,0.22564901,0.15213408,0.066410534,84
0.018746424,-0.05052214,0.05317563,-0.2105771,0.33849028,0.53109634,0.1480962,-0.20594405,-0.09848055,0.35474902,-0.032918625,-0.08740956,0.18664554,0.07356973,-0.01871714,85
-0.001908068,-0.0045988634,0.025692942,-0.16617525,0.36521798,0.53814286,0.06856588,-0.15635173,-0.1017639,0.29749662,-0.003819599,-0.07737634,0.17903945,0.08153204,-0.043694068,86
-0.0679918,-0.035215106,0.14023097,-0.19651622,0.39590526,0.45520872,0.07810731,-0.11694533,-0.15985404,0.38329545,-0.0585224,-0.016471611,0.26536313,0.004805208,-0.07139954,87
-0.016874457,-0.077360444,0.12500054,-0.19402304,0.42152888,0.3708065,0.021267163,-0.083448805,-0.14952372,0.35785994,-0.043025363,0.038991284,0.21846668,0.05051376,-0.040178902,88
-0.01293797,-0.041376404,0.12950572,-0.17085579,0.41625625,0.37906784,0.110708326,-0.17250073,0.0030277998,0.37834632,-0.15919678,0.019854499,0.17700517,0.03684596,-0.09375021,89
0.011630378,-0.013986306,0.09309469,-0.11458187,0.40918702,0.39480823,0.11103051,-0.2679566,0.041530825,0.36454427,-0.13516636,-0.006224266,0.18604398,0.035493724,-0.109448195,90
0.032692038,-0.013042654,-0.030056406,-0.13812906,0.41940144,0.4715963,0.066551685,-0.21271262,0.104775906,0.34516895,-0.11954632,-0.0065103318,0.15132466,0.06450893,-0.13602254,91
0.033357672,-0.03028046,0.12981868,-0.14515284,0.44985658,0.4268048,0.077240445,-0.2700681,0.25840726,0.18377395,-0.19730887,-0.0056811306,0.23865017,0.013654524,-0.16307272,92
