Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.5767751,-0.117471136,0.5491892,-0.08941192,1.2344689,201,Sequential RNN
-0.6441467,-0.04597086,0.40766966,0.03836938,1.2440785,202,Sequential RNN
-0.59809077,-0.22629601,0.8662272,0.023333974,0.9348256,203,Sequential RNN
-0.034511965,-0.030956788,0.17081138,-0.35701677,1.2516742,204,Sequential RNN
-0.55989945,-0.14384,0.6593442,-0.14255048,1.1869458,205,Sequential RNN
-0.6006108,-0.07271167,0.5109537,-0.13927336,1.3016422,206,Sequential RNN
-0.41800624,-0.0763317,0.39030108,-0.20311095,1.3071479,207,Sequential RNN
-0.589592,-0.20743263,0.8425266,-0.063962355,1.0184604,208,Sequential RNN
-0.27644652,-0.1663929,0.62662464,-0.2620681,1.078283,209,Sequential RNN
-0.5889134,-0.1174776,0.58427995,-0.117569484,1.2396805,210,Sequential RNN
-0.15834881,-0.040113878,0.20083553,-0.31898734,1.3166145,211,Sequential RNN
-0.6691953,-0.16555972,0.7992366,-0.077219374,1.1127378,212,Sequential RNN
-0.5818796,-0.06385183,0.43638107,-0.008693798,1.2180442,213,Sequential RNN
-0.36034355,-0.10304579,0.4674014,-0.1973112,1.1932992,214,Sequential RNN
-0.44073504,0.0055300277,0.21086927,-0.19630802,1.4206438,215,Sequential RNN
-0.5766555,-0.07297053,0.5077679,-0.071011625,1.2128698,216,Sequential RNN
-0.50915444,-0.11772275,0.59593576,-0.20202887,1.2329704,217,Sequential RNN
-0.2681549,-0.033245083,0.23267311,-0.29821575,1.3669426,218,Sequential RNN
-0.2271204,-0.048823636,0.265337,-0.20263416,1.2132412,219,Sequential RNN
-0.6594216,-0.108282484,0.557427,-0.009191164,1.2194682,220,Sequential RNN
-0.7733091,-0.097562075,0.64316165,0.10290095,1.1248085,221,Sequential RNN
-0.61468023,-0.07191227,0.49064723,-0.10253229,1.2984775,222,Sequential RNN
-0.62107635,-0.1022294,0.6380264,0.0038895558,1.0813898,223,Sequential RNN
-0.3521977,-0.10170549,0.45459124,-0.26875946,1.2680714,224,Sequential RNN
-0.38319206,-0.07995339,0.38841712,-0.24651703,1.3212453,225,Sequential RNN
-0.5264781,-0.05183028,0.41563764,-0.13014431,1.2928151,226,Sequential RNN
-0.6713676,-0.11296128,0.58193123,-2.535225e-5,1.202423,227,Sequential RNN
-0.62328,-0.11552299,0.6473713,-0.12757191,1.2190036,228,Sequential RNN
-0.52567184,-0.057781864,0.40823054,-0.16625354,1.3414767,229,Sequential RNN
-0.3595546,-0.120769605,0.5438564,-0.27143246,1.2079003,230,Sequential RNN
-0.43113077,-0.1473794,0.61663294,-0.21174069,1.173618,231,Sequential RNN
-0.21646114,-0.052216914,0.23466468,-0.27686054,1.3108739,232,Sequential RNN
-0.13208729,-0.12875822,0.41870067,-0.3026471,1.144792,233,Sequential RNN
-0.549714,-0.09214461,0.56417,-0.1779043,1.255593,234,Sequential RNN
-0.026713092,-0.08934536,0.2772683,-0.34517598,1.1839662,235,Sequential RNN
-0.60364187,-0.16598989,0.7079471,-0.043243468,1.1049281,236,Sequential RNN
-0.41974625,-0.17683399,0.71617985,-0.22362758,1.104028,237,Sequential RNN
-0.52108747,-0.06476945,0.38007823,-0.12383763,1.3296163,238,Sequential RNN
-0.55786914,-0.19724523,0.790542,-0.078929655,1.0435021,239,Sequential RNN
-0.53779584,-0.1131346,0.5032517,-0.08612327,1.2338021,240,Sequential RNN
-0.43812,-0.15937568,0.62014955,-0.15846874,1.1358149,241,Sequential RNN
-0.635913,-0.12807292,0.6606122,-0.103131674,1.2065053,242,Sequential RNN
-0.2083541,-0.045525208,0.1657537,0.1387666,0.949359,243,Sequential RNN
-0.5382404,-0.17587577,0.7918058,-0.16547544,1.0877857,244,Sequential RNN
-0.42182678,-0.018343126,0.34250292,-0.20023297,1.2979,245,Sequential RNN
-0.45629704,-0.13351493,0.556482,-0.16566923,1.1989992,246,Sequential RNN
-0.5048413,-0.075091824,0.4191414,-0.1659895,1.3267812,247,Sequential RNN
-0.5330886,-0.10292523,0.607131,-0.22542223,1.2543051,248,Sequential RNN
-0.6037472,-0.10578053,0.55614793,-0.09578539,1.2491652,249,Sequential RNN
