Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,Model
-0.018356001,-0.15778431,-0.5908285,-0.18616383,0.10776734,-0.5593795,-0.21010749,1.0764095,-0.5953164,2.1337593,104,Sequential RNN
0.060150143,-0.22033592,-0.9453224,-0.24395452,0.144363,-0.6612685,-0.28681615,1.3121629,-0.5408875,2.381909,105,Sequential RNN
0.082582444,-0.15704519,-0.7596182,-0.15658036,0.1474765,-0.14094259,-0.17269805,0.8661534,-0.789898,2.08057,106,Sequential RNN
0.06885847,-0.117085434,-0.84262574,-0.018203374,0.107146606,-0.18682075,-0.13489984,0.5917252,-0.7487154,2.2806203,107,Sequential RNN
0.0042335573,-0.08714873,-0.60158736,-0.08335067,0.059132334,-0.41100731,-0.08461923,0.59779054,-0.64981204,2.2563689,108,Sequential RNN
0.00924008,-0.18634704,-0.84214437,-0.16997637,0.09936124,-0.6377812,-0.22233234,1.1246219,-0.63827395,2.463632,109,Sequential RNN
0.078843445,-0.16053727,-0.6421972,-0.19664857,0.14214905,-0.11599318,-0.17337988,0.9580297,-0.8283302,1.9380642,110,Sequential RNN
0.003241181,-0.15683004,-0.5305876,-0.12720649,0.088771336,-0.34974414,-0.18864352,0.9430445,-0.5030548,1.8210096,111,Sequential RNN
0.011181307,0.025941212,-0.419175,-0.066497,0.13993855,-0.39352942,-0.006177927,0.16906308,-0.29325715,1.8325124,112,Sequential RNN
-0.03382211,0.16980861,-0.45007858,0.055654567,0.045993034,-0.5079811,0.10685826,-0.13614592,-0.32216328,2.0718765,113,Sequential RNN
-0.06922747,0.12816088,-0.5205053,0.1547677,0.11943128,-0.5887125,0.080602,-0.18854073,-0.36419433,2.2482185,114,Sequential RNN
-0.03899285,0.10515647,-0.42752895,0.031323947,0.0482913,-0.4826377,0.09642343,-0.06399866,-0.31976402,2.051727,115,Sequential RNN
-0.034074202,0.015495561,-0.6537912,-0.07838243,0.1347374,-0.74910665,-0.013532884,0.37659544,-0.3804246,2.3824835,116,Sequential RNN
-0.015496656,-0.07844638,-0.61895704,-0.21930617,0.055455655,-1.0065988,-0.204857,1.0084397,-0.15175849,2.2315252,117,Sequential RNN
-0.073021755,-0.02464043,-0.4330925,-0.08749434,0.070397235,-0.6070322,-0.109444626,0.61443263,-0.47341812,2.1233141,118,Sequential RNN
0.17956865,-0.1854714,-0.83716106,-0.65048605,0.100257725,-1.1360815,-0.44831747,1.9696274,-0.32882258,2.3368864,119,Sequential RNN
0.08053587,0.10930837,-0.44574714,-0.1950705,0.12576096,-0.74850345,-0.021934759,0.24340296,-0.4666907,2.3189385,120,Sequential RNN
