Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
151,-3.9695487,4.2034802,2.8782666,2.1718,1.944571,2,MAP,Normal,Sequential RNN
152,-0.5217187,4.4103904,3.2562315,2.6409538,1.6935707,2,MAP,Normal,Sequential RNN
153,1.2638674,1.996102,0.997341,0.4649051,1.4655459,2,MAP,Normal,Sequential RNN
154,2.7228074,4.6182914,3.564165,3.0022142,1.546787,2,MAP,Normal,Sequential RNN
155,2.1619372,6.5087047,5.0984545,4.346655,2.0693505,2,MAP,Normal,Sequential RNN
156,0.17957678,2.7416484,1.6470668,1.0635494,1.6061496,2,MAP,Normal,Sequential RNN
157,2.4264805,1.8985256,0.89474577,0.3596345,1.4729102,2,MAP,Normal,Sequential RNN
158,1.7999749,2.4539292,1.3913901,0.82495433,1.5591316,2,MAP,Normal,Sequential RNN
159,-7.1834173,5.566214,4.3247075,3.662865,1.8217417,2,MAP,Normal,Sequential RNN
160,1.1168277,3.533576,2.525134,1.9875374,1.4797513,2,MAP,Normal,Sequential RNN
161,2.4899352,3.5327468,2.603361,2.1079087,1.3637471,2,MAP,Normal,Sequential RNN
162,-0.3783887,3.382919,2.3740482,1.8362228,1.4803808,2,MAP,Normal,Sequential RNN
163,0.8397553,4.701151,3.5523398,2.9399128,1.685724,2,MAP,Normal,Sequential RNN
164,0.9415188,5.3153696,4.1328135,3.5023968,1.7352403,2,MAP,Normal,Sequential RNN
165,0.25844055,2.2260642,1.197698,0.64947975,1.5089874,2,MAP,Normal,Sequential RNN
166,-0.5219309,4.3102064,3.304784,2.7687972,1.4753206,2,MAP,Normal,Sequential RNN
167,0.24096969,3.9276795,2.8623614,2.2944443,1.5632093,2,MAP,Normal,Sequential RNN
168,-3.616593,4.530374,3.4552293,2.8820736,1.5776284,2,MAP,Normal,Sequential RNN
169,1.3894209,3.7503536,2.3248982,1.5649931,2.0916617,2,MAP,Normal,Sequential RNN
170,1.249936,3.5589035,2.611711,2.1067662,1.3898759,2,MAP,Normal,Sequential RNN
171,2.652257,2.2218044,1.1912977,0.64193827,1.5121284,2,MAP,Normal,Sequential RNN
172,0.1811966,4.7268934,3.586544,2.9786282,1.6733072,2,MAP,Normal,Sequential RNN
173,-1.9423988,2.5420053,1.5734862,1.0571722,1.4211698,2,MAP,Normal,Sequential RNN
174,-1.7489568,2.8729835,1.6386343,0.98060745,1.8112391,2,MAP,Normal,Sequential RNN
175,7.0634875,4.2718687,2.9891374,2.3053179,1.8822337,2,MAP,Normal,Sequential RNN
176,1.2488065,3.9729233,2.6476793,1.9411968,1.9446149,2,MAP,Normal,Sequential RNN
177,2.80146,2.7033708,1.5102671,0.87422794,1.7507173,2,MAP,Normal,Sequential RNN
178,-2.8047256,5.0190134,3.8563104,3.2364776,1.7061085,2,MAP,Normal,Sequential RNN
179,3.7720351,4.2782173,2.9982932,2.3159704,1.8781143,2,MAP,Normal,Sequential RNN
180,0.9543978,3.5780451,2.4747653,1.8866109,1.6189129,2,MAP,Normal,Sequential RNN
181,2.8017218,2.1304054,1.114728,0.5732741,1.4903684,2,MAP,Normal,Sequential RNN
182,1.3042042,2.4608572,1.3966376,0.82930607,1.5615972,2,MAP,Normal,Sequential RNN
