Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
221,-2.7044308,2.779023,1.5536908,1.0642736,0.90773296,5,5.0,MAP,t-Distribution,Sequential LSTM
222,-4.226919,3.6262462,2.3983047,1.9078453,0.909666,5,5.0,MAP,t-Distribution,Sequential LSTM
223,3.8236847,3.49657,2.065191,1.4934754,1.0603738,5,5.0,MAP,t-Distribution,Sequential LSTM
224,1.125819,3.0192986,1.8465127,1.3780831,0.86880654,5,5.0,MAP,t-Distribution,Sequential LSTM
225,0.6023892,3.2827091,2.0254712,1.5233102,0.93136907,5,5.0,MAP,t-Distribution,Sequential LSTM
226,-1.811998,2.6575208,1.468112,0.9930431,0.8811208,5,5.0,MAP,t-Distribution,Sequential LSTM
227,0.20158136,3.024402,1.8683425,1.4065939,0.8564154,5,5.0,MAP,t-Distribution,Sequential LSTM
228,-1.086318,2.9144804,1.7523304,1.2881491,0.8609274,5,5.0,MAP,t-Distribution,Sequential LSTM
229,3.2967434,2.656816,1.5200253,1.0659729,0.842141,5,5.0,MAP,t-Distribution,Sequential LSTM
230,1.3074564,2.6498406,1.5490596,1.1093901,0.81546485,5,5.0,MAP,t-Distribution,Sequential LSTM
231,1.2124879,2.4731438,1.453375,1.046063,0.7554506,5,5.0,MAP,t-Distribution,Sequential LSTM
232,-0.0012150295,2.9089763,1.7822407,1.3322045,0.8346922,5,5.0,MAP,t-Distribution,Sequential LSTM
233,-0.14163354,3.2911482,2.2045166,1.7704985,0.80498284,5,5.0,MAP,t-Distribution,Sequential LSTM
234,-0.31188533,2.6050017,1.5194813,1.0859071,0.80415964,5,5.0,MAP,t-Distribution,Sequential LSTM
