Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
175,-1.4816902,1.8999916,1.2012565,0.9221705,0.517627,15,5.0,MAP,t-Distribution,Sequential RNN
176,-0.65942705,1.364706,0.8897866,0.7000962,0.351823,15,5.0,MAP,t-Distribution,Sequential RNN
177,2.8902988,2.660163,1.5571557,1.116597,0.81711406,15,5.0,MAP,t-Distribution,Sequential RNN
178,0.98195326,1.6585853,0.9533397,0.67165333,0.52245,15,5.0,MAP,t-Distribution,Sequential RNN
179,0.30962035,0.99710184,0.41318378,0.17995754,0.43256986,15,5.0,MAP,t-Distribution,Sequential RNN
180,-0.29528418,1.9833868,1.2876573,1.0097718,0.51540035,15,5.0,MAP,t-Distribution,Sequential RNN
181,-0.59077215,2.2785666,1.4575827,1.1296686,0.6081895,15,5.0,MAP,t-Distribution,Sequential RNN
182,-1.1637414,2.0276308,1.4146497,1.1698153,0.4540998,15,5.0,MAP,t-Distribution,Sequential RNN
183,-0.45226952,1.7048484,1.1281977,0.8978741,0.4271862,15,5.0,MAP,t-Distribution,Sequential RNN
184,1.3041749,1.2890825,0.43294162,0.090985216,0.63423413,15,5.0,MAP,t-Distribution,Sequential RNN
185,-1.5864669,1.7466191,1.0365437,0.7529282,0.5260279,15,5.0,MAP,t-Distribution,Sequential RNN
186,1.3715285,1.7133392,1.0277274,0.753883,0.5079051,15,5.0,MAP,t-Distribution,Sequential RNN
187,-3.0990422,1.679351,0.9480345,0.655935,0.54176337,15,5.0,MAP,t-Distribution,Sequential RNN
188,-2.1882286,2.9054668,1.7757245,1.3244874,0.83691955,15,5.0,MAP,t-Distribution,Sequential RNN
189,-0.9723278,0.8289902,0.19856887,-0.0532315,0.4670197,15,5.0,MAP,t-Distribution,Sequential RNN
190,1.4370372,0.8770397,0.4188744,0.23587587,0.33941144,15,5.0,MAP,t-Distribution,Sequential RNN
191,0.52588195,1.0534831,0.58977103,0.40455702,0.34352055,15,5.0,MAP,t-Distribution,Sequential RNN
192,-0.91678715,1.8405768,1.1100023,0.81819916,0.5412137,15,5.0,MAP,t-Distribution,Sequential RNN
193,0.44881424,1.9296023,0.9759382,0.59502953,0.7064797,15,5.0,MAP,t-Distribution,Sequential RNN
194,-1.6530653,1.4366138,0.7396521,0.46127447,0.5163132,15,5.0,MAP,t-Distribution,Sequential RNN
195,-0.74983776,1.5972346,0.9413886,0.67943317,0.4858545,15,5.0,MAP,t-Distribution,Sequential RNN
196,-1.8436664,1.380613,0.87277853,0.66994137,0.37620667,15,5.0,MAP,t-Distribution,Sequential RNN
197,-0.9541689,2.9504642,1.8925228,1.4699639,0.78372914,15,5.0,MAP,t-Distribution,Sequential RNN
198,0.2259189,0.6606767,0.033689816,-0.21673879,0.46447545,15,5.0,MAP,t-Distribution,Sequential RNN
199,-0.33768666,2.3113797,1.4847045,1.154517,0.6124058,15,5.0,MAP,t-Distribution,Sequential RNN
200,0.57751906,1.670802,0.90370756,0.59731776,0.5682679,15,5.0,MAP,t-Distribution,Sequential RNN
201,0.48754156,0.9547273,0.4891939,0.30325237,0.34486982,15,5.0,MAP,t-Distribution,Sequential RNN
202,0.109200865,1.8014619,1.0470316,0.7457,0.55888635,15,5.0,MAP,t-Distribution,Sequential RNN
203,0.8921494,1.2152306,0.65163535,0.42652643,0.41751453,15,5.0,MAP,t-Distribution,Sequential RNN
204,-0.9238536,0.9339985,0.4281442,0.22609787,0.3747398,15,5.0,MAP,t-Distribution,Sequential RNN
205,-0.3201761,1.7649366,0.9647741,0.64517635,0.5927649,15,5.0,MAP,t-Distribution,Sequential RNN
206,0.47083193,1.1432235,0.41152552,0.11927359,0.5420461,15,5.0,MAP,t-Distribution,Sequential RNN
207,-0.9566375,2.135902,1.2322186,0.8712731,0.6694537,15,5.0,MAP,t-Distribution,Sequential RNN
208,0.1824593,1.9734662,1.0618496,0.69773537,0.67533076,15,5.0,MAP,t-Distribution,Sequential RNN
209,0.36095786,1.4689543,1.0116291,0.8289662,0.33878908,15,5.0,MAP,t-Distribution,Sequential RNN
210,1.531424,1.3074099,0.6067656,0.32691705,0.5190413,15,5.0,MAP,t-Distribution,Sequential RNN
211,0.058570698,1.060323,0.6848216,0.5348404,0.27817354,15,5.0,MAP,t-Distribution,Sequential RNN
212,0.42446613,1.411402,0.8996589,0.6952606,0.37910214,15,5.0,MAP,t-Distribution,Sequential RNN
213,-0.979174,1.1920695,0.55862933,0.30562317,0.46925613,15,5.0,MAP,t-Distribution,Sequential RNN
214,-0.25493142,1.3655971,0.7698895,0.5319543,0.4413036,15,5.0,MAP,t-Distribution,Sequential RNN
215,0.40103883,1.4532472,0.84321886,0.5995638,0.45191246,15,5.0,MAP,t-Distribution,Sequential RNN
216,0.4617422,1.4374328,0.8624577,0.63280344,0.42594483,15,5.0,MAP,t-Distribution,Sequential RNN
217,-0.50121975,1.3266847,0.92641675,0.7665433,0.2965208,15,5.0,MAP,t-Distribution,Sequential RNN
218,-0.6580789,1.47474,0.89838666,0.66818184,0.4269659,15,5.0,MAP,t-Distribution,Sequential RNN
219,0.42278302,1.1290187,0.59159464,0.3769389,0.39812675,15,5.0,MAP,t-Distribution,Sequential RNN
220,0.40285298,1.4854231,0.9307812,0.70924836,0.41088188,15,5.0,MAP,t-Distribution,Sequential RNN
