Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,Model
-0.0875623,-0.17093077,-1.2670546,-0.11155745,-0.32464114,0.83825684,-0.19390795,0.9586021,0.36438537,0.543321,-0.50655043,0.06399163,1.8496633,-0.9319132,-0.0241024,79,Sequential RNN
0.2947693,-0.13640627,0.6804027,-0.43227425,0.4090152,1.5548967,-0.023680937,0.8735084,0.18101904,0.6093688,-0.6444089,-0.031359125,-1.4299774,-0.1069888,-0.7978843,80,Sequential RNN
-0.010606416,-0.15937008,-0.31890666,-0.23985547,0.08640559,0.5015735,-0.14806497,1.2013226,0.053235855,0.8798206,-0.2249868,0.15289491,0.0033480346,-0.43535545,-0.3414555,81,Sequential RNN
0.40160277,-0.14711124,1.9351802,-0.5360072,1.0412518,0.68678755,-0.29934037,1.9408789,-0.8383009,0.07820466,-0.44319355,-0.09272517,-3.017914,1.1187696,-0.8280827,82,Sequential RNN
-0.104049675,0.07439357,-1.0625463,-0.118935086,-0.40167022,1.7909714,0.044487953,-0.5136113,0.6166467,-0.12233224,-0.24146228,0.120444,2.2133794,-1.8609692,0.56525373,83,Sequential RNN
-0.050435852,-0.110374495,0.28753752,-0.2756998,0.27155226,0.22865555,-0.13472702,1.3301895,-0.3533324,0.59567654,0.26546502,-0.10685092,-1.0261296,1.2051091,-1.1266351,84,Sequential RNN
-0.10960456,-0.016936423,-0.6037172,-0.10642071,-0.17804566,1.0031521,-0.0074979747,0.13523264,0.5389297,0.5898321,-0.09902655,0.060326252,0.87065023,-0.814982,-0.2618917,85,Sequential RNN
-0.07560448,-0.13920985,-0.19791937,-0.16518019,0.19011289,0.49264327,-0.18122545,1.0782709,0.06497254,1.0674156,0.29136553,0.0036307874,-0.50649893,-0.47382057,-0.4489526,86,Sequential RNN
0.020466767,-0.1040346,-0.05769293,-0.14876035,0.09955015,1.27513,-0.107628174,0.82778144,0.21929726,0.45072648,-0.1478142,-0.035540443,-0.3058258,0.3352762,-1.3209317,87,Sequential RNN
0.04297767,-0.3495152,-0.7262358,-0.14209409,-0.048486557,0.117046535,-0.2780978,1.8235189,-0.39967754,0.6157069,0.029387442,-0.0058896346,0.470794,0.6684139,-0.8178493,88,Sequential RNN
0.20324379,-0.23482174,0.5648089,-0.16553298,0.39553678,0.21169479,-0.5994305,1.9034528,-0.16371675,0.61145616,-0.51277375,-0.102765396,-1.170368,0.99768174,-0.9384665,89,Sequential RNN
0.17508207,-0.18213376,-0.11754908,-0.1968491,0.18280451,0.011669581,-0.5756421,2.0214357,0.003679367,0.35524857,-0.18200947,-0.09710053,-0.30015153,0.3066675,-0.4051519,90,Sequential RNN
0.076844856,-0.053950552,-0.7740154,-0.23679504,-0.059839737,0.55464697,-0.44531196,1.4573706,0.121226095,0.27813607,-0.39942893,-0.04378656,0.99404,-0.43923768,-0.029899132,91,Sequential RNN
0.1088402,-0.08486932,0.31247032,-0.13094579,0.17892979,1.2574315,-0.11107325,0.98690736,-0.012376339,0.6269706,-1.0159042,-0.13776138,-0.4003496,0.2854061,-0.86367613,92,Sequential RNN
0.091635525,-0.06979244,0.3291933,0.18083423,-0.104606,1.2521996,0.3821162,-0.69899774,0.2769181,0.3783667,-0.8578287,0.16581213,0.1343854,-0.128801,-0.33143544,93,Sequential RNN
-0.18282828,-0.17912784,-1.7025332,-0.19731404,-0.32614842,0.3332212,-0.1000844,0.95907366,0.3680955,0.15292636,-0.19532138,-0.14053243,2.5080333,0.6791351,-0.9765951,94,Sequential RNN
0.09063479,-0.06045285,0.59278005,0.010633907,0.1327838,1.3764557,0.21234205,0.0070049106,0.20799261,0.2625443,-0.7597981,-0.07701996,-0.46598256,-0.08559948,-0.44431916,95,Sequential RNN
-0.115031995,-0.21182078,-1.2588091,-0.3136288,-0.15176946,0.26990613,-0.33650413,1.4471713,0.12508295,0.7393902,0.48175037,0.22236295,0.94349897,0.28293952,-1.1245381,96,Sequential RNN
0.353343,-0.051642604,0.6849634,-0.15516348,0.36204755,1.0799526,-0.0018991935,0.10324341,0.4186922,0.8169092,-0.4876148,-0.02421903,-1.2328217,1.0143467,-1.880137,97,Sequential RNN
0.055834018,-0.14759819,-0.20351586,-0.16135323,0.08607281,0.40770286,-0.20007285,1.0229557,0.14187492,0.343502,-0.06132424,-0.08152745,-0.1922949,1.5331558,-1.5434113,98,Sequential RNN
