Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.6539906,-0.22365066,1.0083019,-0.12198866,0.99132806,87,Sequential RNN
-0.5424695,-0.23773837,0.93251944,-0.17991084,1.0275993,88,Sequential RNN
-0.6145188,-0.3108466,1.0991359,-0.20684743,1.033077,89,Sequential RNN
-0.6664521,-0.19326806,0.75941485,-0.13318516,1.2334905,90,Sequential RNN
-0.094606765,0.006792566,0.31589308,-0.6795834,1.4515045,91,Sequential RNN
-0.5981976,-0.07793496,1.1195695,-0.2148466,0.77140963,92,Sequential RNN
-0.47436246,-0.3921078,0.63719606,0.11227665,1.1169976,93,Sequential RNN
-0.9017082,-0.34988466,1.0860258,0.5047816,0.6607854,94,Sequential RNN
-0.7346077,-0.27708697,1.1956776,0.37106866,0.4449484,95,Sequential RNN
0.18084373,-0.18823603,0.26872772,-0.5047755,1.24344,96,Sequential RNN
-0.6895118,-0.01744042,0.48487568,0.116147526,1.105929,97,Sequential RNN
-0.46504912,-0.1868259,0.70046693,-0.0916846,1.0430926,98,Sequential RNN
-0.61905324,-0.27981645,1.2560748,-0.048373822,0.69116867,99,Sequential RNN
-0.64937514,-0.19623964,1.0463355,-0.014605615,0.813885,100,Sequential RNN
-0.79532564,-0.15011013,1.5884346,-0.23672467,0.59372586,101,Sequential RNN
-0.3130053,-0.008272956,0.55115384,-0.56454927,1.3346738,102,Sequential RNN
-0.51069134,-0.14086641,0.77059114,-0.26428178,1.1452484,103,Sequential RNN
-1.0314434,-0.33034238,1.3736603,0.29984763,0.6882777,104,Sequential RNN
-0.7299627,-0.20196915,1.1197476,-0.0071829916,0.81936723,105,Sequential RNN
-0.13910192,-0.13148014,0.53575957,-0.45896375,1.1937863,106,Sequential RNN
-0.6244851,-0.24160284,1.0263312,-0.024915256,0.864672,107,Sequential RNN
0.39897203,-0.08574312,0.20887132,-1.0210636,1.4989634,108,Sequential RNN
-0.42904133,-0.20977624,0.9786888,-0.39120096,1.0513297,109,Sequential RNN
-0.26493466,-0.29748428,0.8853351,-0.7563078,1.4333917,110,Sequential RNN
-0.3570141,-0.1334666,0.3039347,0.052744575,1.1338015,111,Sequential RNN
0.9615365,-0.0010747912,-0.43381914,0.03612336,0.43723404,112,Sequential RNN
-0.7969101,-0.054797325,0.20283744,0.6827844,0.9660856,113,Sequential RNN
-0.81500185,-0.077622786,0.43849728,0.14972788,1.3043995,114,Sequential RNN
0.027807973,-0.36391023,0.35782734,-0.019856412,0.99813133,115,Sequential RNN
2.1164038,0.22588032,-0.8970221,-0.5404378,0.095175825,116,Sequential RNN
-0.9665134,-0.5736283,1.664873,-0.036132295,0.9114009,117,Sequential RNN
-0.51096755,-0.23726279,1.2578454,-0.2008006,0.69118553,118,Sequential RNN
-0.026910005,-0.2511242,0.9960221,-0.2749704,0.5569825,119,Sequential RNN
-0.29022387,-0.13099143,0.66629964,-0.117650345,0.87256604,120,Sequential RNN
0.49101016,-0.0704165,0.2516271,-0.68922985,1.0170091,121,Sequential RNN
2.500432,-0.6525945,-0.22331311,-0.38838184,-0.23614255,122,Sequential RNN
-1.6611403,-0.27369162,0.89725536,1.4309705,0.60660607,123,Sequential RNN
1.6166404,-0.4594789,-0.12677495,-0.9331994,0.90281284,124,Sequential RNN
2.7656229,-0.41494507,-0.8843373,-0.18550898,-0.28083143,125,Sequential RNN
-1.7256491,2.337105,-0.5442117,-0.005354034,0.9381098,126,Sequential RNN
2.5942962,-0.94332826,-0.52894974,-0.17519031,0.053172026,127,Sequential RNN
4.5362887,-5.329332,1.610252,1.4633019,-1.2805108,128,Sequential RNN
2.6145213,-0.9109508,-0.5025038,0.13525052,-0.3363173,129,Sequential RNN
-2.387513,4.130646,-2.1889465,0.4422342,1.0035793,130,Sequential RNN
-0.3219374,-0.41262054,0.89106303,0.4512798,0.39221513,131,Sequential RNN
3.4965181,-1.9862628,0.622679,-0.78585273,-0.3470815,132,Sequential RNN
-1.8893619,-0.7892291,1.8315492,1.7017257,0.14531612,133,Sequential RNN
-1.0713787,-1.3274771,1.7338051,1.1929201,0.4721306,134,Sequential RNN
-1.2137864,-0.8868788,2.443194,0.52212214,0.13534912,135,Sequential RNN
0.7173002,-0.30254972,0.16680276,-0.69511217,1.1135589,136,Sequential RNN
-0.40827873,-0.7925978,1.924498,-0.2793036,0.5556822,137,Sequential RNN
-0.15584984,-0.28577593,0.80627126,-0.18203437,0.8173889,138,Sequential RNN
0.6377494,-0.12398496,-0.1601621,0.6936225,-0.047224794,139,Sequential RNN
0.621034,-0.18244419,-0.10438506,0.75555396,-0.08975874,140,Sequential RNN
0.63900304,-0.38344333,0.13315244,0.27877152,0.3325163,141,Sequential RNN
-1.2155977,-1.1435542,2.6469493,0.5007069,0.2114958,142,Sequential RNN
0.07599127,-1.278217,2.2478337,-0.37623465,0.33062652,143,Sequential RNN
-0.17701225,-0.4681813,0.56540585,-0.33635303,1.4161407,144,Sequential RNN
-0.50319916,-0.47702295,1.7981695,-0.37483636,0.556889,145,Sequential RNN
0.14128533,-0.2558409,0.59616214,-0.50353473,1.0219282,146,Sequential RNN
-1.1059941,-0.2422217,1.283142,-0.57909554,1.6441693,147,Sequential RNN
0.72312444,-0.2624345,1.1276361,-1.6213568,1.0330309,148,Sequential RNN
-0.92207205,-0.23701851,1.1670417,-0.21811496,1.2101638,149,Sequential RNN
-1.3244737,-0.18898907,2.201383,-0.5313053,0.84338504,150,Sequential RNN
-0.34446827,-0.15078133,0.8671599,-1.093883,1.7219728,151,Sequential RNN
2.8346467,-0.34033138,-0.8466044,-0.9557302,0.30801943,152,Sequential RNN
-2.1481035,-0.57236505,2.3702562,0.7897751,0.5604373,153,Sequential RNN
-1.4083356,-0.065025255,1.5365493,0.34691402,0.58989745,154,Sequential RNN
0.5947975,0.6047875,-0.386541,-0.6373107,0.8242666,155,Sequential RNN
-2.2327492,-0.94800735,2.2268324,1.0006632,0.95326096,156,Sequential RNN
-2.1784475,-1.1480824,2.6103292,0.62242585,1.0937749,157,Sequential RNN
-1.2063035,-0.6869893,2.0042958,0.45632964,0.43266743,158,Sequential RNN
-0.24237777,-0.7933399,1.8290663,-0.20232327,0.40897462,159,Sequential RNN
1.7309052,-0.19076805,0.39590082,-1.2401997,0.30416176,160,Sequential RNN
-0.07521528,-0.24628298,0.4583881,-0.11511804,0.9782282,161,Sequential RNN
-0.9026813,-0.30705938,1.0734096,0.33170474,0.80462635,162,Sequential RNN
-0.82192504,-0.2229854,1.0090588,0.28995526,0.7458964,163,Sequential RNN
-1.154979,0.05367498,1.1636332,0.07075947,0.86691135,164,Sequential RNN
-2.1201491,-0.45532787,2.0894568,0.9071794,0.57884073,165,Sequential RNN
-0.92151076,-0.6689265,1.4621452,-0.07604903,1.204341,166,Sequential RNN
-0.73098576,-0.29905206,1.2636282,-0.05628187,0.82269144,167,Sequential RNN
-0.8761767,-0.3412305,1.0431677,0.4958822,0.67835724,168,Sequential RNN
0.27626544,0.1836018,-0.3625224,-0.38273308,1.2853882,169,Sequential RNN
-0.8959338,-0.16908048,1.026721,0.0738219,0.96447146,170,Sequential RNN
-0.908355,-0.8328132,2.1691844,0.43130055,0.14068307,171,Sequential RNN
-0.7228553,-0.32912531,1.4400468,0.47594237,0.13599144,172,Sequential RNN
-1.1560416,-0.60834366,1.9057113,0.45909044,0.3995835,173,Sequential RNN
-0.28725243,0.2885857,-0.3388756,-0.23669638,1.5742387,174,Sequential RNN
1.02659,0.30297536,-0.59978855,-1.0567718,1.326995,175,Sequential RNN
