Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
205,-2.0402489,4.3062806,3.2389853,2.6700747,1.5672469,2,Sequential LSTM
206,0.50113356,3.9760618,2.7188582,2.0487194,1.8461124,2,Sequential LSTM
207,-0.6405972,3.2753947,2.3016446,1.7825973,1.4298825,2,Sequential LSTM
208,2.0662472,3.4752545,2.4457896,1.8970425,1.5116992,2,Sequential LSTM
209,-0.8770376,4.616677,3.3286288,2.6420486,1.8914058,2,Sequential LSTM
210,2.5827713,3.6978433,2.6119874,2.033183,1.5945011,2,Sequential LSTM
211,-0.9678701,4.979521,3.5593956,2.8024106,2.0853558,2,Sequential LSTM
212,-0.1619332,4.6196456,3.5032973,2.9082391,1.6392785,2,Sequential LSTM
213,-0.36394966,3.8046741,2.638667,2.0171397,1.7121979,2,Sequential LSTM
214,4.105736,3.175787,2.1854692,1.6575899,1.4542116,2,Sequential LSTM
215,-1.2435057,5.220198,3.7136986,2.910676,2.2121885,2,Sequential LSTM
216,0.5293929,3.810314,2.6307316,2.0019677,1.7321335,2,Sequential LSTM
217,-1.7438409,5.863789,4.4060388,3.6290019,2.1406019,2,Sequential LSTM
218,0.635041,4.025015,2.7984958,2.1447124,1.8010565,2,Sequential LSTM
219,-0.13785218,4.3608546,3.071601,2.3843772,1.8931764,2,Sequential LSTM
220,-0.260135,3.739142,2.7909117,2.2854667,1.3924086,2,Sequential LSTM
221,0.402476,3.433403,2.3690457,1.8017012,1.5629323,2,Sequential LSTM
222,-1.4183052,3.9849167,2.968915,2.4273455,1.491927,2,Sequential LSTM
223,-0.78915054,5.0465746,3.8587382,3.225575,1.744252,2,Sequential LSTM
224,3.2828183,5.344906,4.0644417,3.3819032,1.880273,2,Sequential LSTM
225,0.4398001,5.0667057,3.6502323,2.8951948,2.0799909,2,Sequential LSTM
226,0.9299221,3.8881757,2.7014108,2.0688179,1.7426795,2,Sequential LSTM
227,-1.2859057,3.542598,2.5351646,1.9981625,1.479344,2,Sequential LSTM
228,1.6946751,5.502492,4.196516,3.5003803,1.9177313,2,Sequential LSTM
229,0.85534966,4.0004,2.8212156,2.1926644,1.731548,2,Sequential LSTM
230,0.1549148,4.2840495,3.1419969,2.5332367,1.6770228,2,Sequential LSTM
231,-0.7533575,3.9951499,2.9834256,2.4441361,1.4856442,2,Sequential LSTM
232,0.37740788,3.4477944,2.3930678,1.8308556,1.5487926,2,Sequential LSTM
233,-0.34990796,3.1926324,2.2560363,1.7567946,1.375323,2,Sequential LSTM
234,0.96066064,5.660503,4.266225,3.523021,2.0473957,2,Sequential LSTM
