Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,N_Assets,Model
0.313374,0.026510844,0.074102856,-0.16243118,0.25758484,0.2210606,0.10827878,0.1191059,-0.108861595,0.35757962,-0.098860435,-0.10617077,0.0820343,-0.09826229,0.014954523,120,15,BNN-DCC-GARCH
0.4948214,-0.09286766,-0.18290949,-0.20791464,0.16765733,0.5375774,0.07982361,0.016466392,-0.07733,0.14929917,-0.13910878,-0.18223338,0.4610617,0.034238096,-0.058581136,121,15,BNN-DCC-GARCH
0.21614428,-0.17843851,-0.07858444,-0.15625265,0.24053374,0.36609113,0.09101936,0.21056482,0.102259286,0.341986,-0.13664524,-0.3086234,0.31783915,-0.0036122338,-0.024281256,122,15,BNN-DCC-GARCH
0.07236167,-0.21767637,0.10552398,-0.036572836,0.2560578,0.2328203,0.05234692,0.22602932,0.011150202,0.42893118,-0.13299549,-0.22183189,0.24712884,-0.07245454,0.049180914,123,15,BNN-DCC-GARCH
0.040081717,-0.22683167,0.27925557,-0.09636685,0.19892782,0.09112799,0.18124422,0.32735792,0.022760844,0.5785408,-0.041211326,-0.1474178,-0.04793315,-0.17707548,0.017539375,124,15,BNN-DCC-GARCH
-0.17168732,-0.49331084,0.18064745,0.14520842,0.20355397,-0.052862745,0.29895765,0.3506661,-0.100801684,0.58505213,0.13651864,-0.037396792,-0.025025008,-0.043633007,0.024113035,125,15,BNN-DCC-GARCH
-0.05047952,-0.4658209,-0.06323978,-0.04269184,0.19055294,0.08632116,0.45363244,0.27289936,0.118058965,0.43714303,0.32981294,-0.047747534,-0.03729256,-0.23254725,0.051398568,126,15,BNN-DCC-GARCH
-0.21846548,-0.23833068,0.05495751,0.11352039,0.293951,-0.0017866365,0.37356007,0.16312861,0.2503498,0.529257,0.21773319,-0.017514115,-0.25491306,-0.14779064,-0.11765703,127,15,BNN-DCC-GARCH
-0.32967547,-0.023344398,-0.10578912,0.2302477,0.22370957,-0.0048970864,0.24648008,0.3149549,0.19425641,0.7234524,0.08366631,-0.092169225,-0.19012287,-0.16234057,-0.10842864,128,15,BNN-DCC-GARCH
-0.25729242,-0.002918248,0.1282833,0.21298908,0.22710559,-0.008444444,0.18751279,0.24650078,-0.042668946,0.6497541,-0.0011301895,-0.03490772,-0.19853534,-0.050294448,-0.05595386,129,15,BNN-DCC-GARCH
-0.3420171,-0.02583333,0.2622119,-0.07094789,0.38052925,-0.1503124,0.09122655,0.264182,0.00320761,0.58377004,0.020417832,-0.03943174,0.008397316,-0.10774214,0.12234216,130,15,BNN-DCC-GARCH
