Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,N_Assets,Model
-0.24401706,-0.07983734,-1.2779229,-0.07839225,-0.44660354,-0.21688725,-0.09409355,0.32008114,-0.02656154,0.9599119,-0.026869994,0.004337496,2.2416036,0.28713384,-0.3218827,239,15,Sequential RNN
-0.25957352,-0.054955095,-1.6727313,-0.013430307,-0.4876626,0.060837746,-0.05218257,0.15358047,0.018435402,0.40013152,-0.8355557,-0.12521735,3.4529579,0.998887,-0.5835218,240,15,Sequential RNN
-0.1878942,-0.085384496,-1.516102,-0.079016544,-0.43619743,0.010829002,-0.07744303,0.37872058,0.013990443,0.04081002,-0.47597355,-0.08889126,3.2535617,0.35459122,-0.105601,241,15,Sequential RNN
-0.33727303,-0.12017029,-1.7970636,-0.12594242,-0.6365436,-0.14084515,-0.17808513,0.60814804,-0.19668564,0.49882728,-0.14267634,-0.12383761,3.348729,0.980447,-0.6370289,242,15,Sequential RNN
0.02843106,-0.0654309,-0.27339244,-0.050258897,-0.005081932,0.29130217,0.0061520743,0.19414821,0.38922825,1.093804,-0.19011566,0.0123823965,-0.04315243,0.7474131,-1.1354289,243,15,Sequential RNN
-0.36006436,-0.08916878,-2.4950607,-0.077436715,-0.69218135,-0.127426,-0.11505794,0.44951934,-0.25571963,0.29993635,-0.7428095,-0.15223068,4.671801,1.1571659,-0.4712676,244,15,Sequential RNN
-0.105687715,-0.14583994,-0.7802257,-0.078793764,-0.13564561,0.22904643,-0.07331603,0.55225694,0.10892634,0.82901305,-0.7671091,-0.087696336,1.3921298,0.8518758,-0.7889337,245,15,Sequential RNN
0.043098565,-0.026338898,-0.098091334,-0.042003784,0.19618046,-0.12895048,-0.008401193,0.2047403,-0.18813753,1.4291105,-0.07239182,0.0064963493,-0.31692043,0.32812786,-0.32651842,246,15,Sequential RNN
-0.14809637,0.02123416,-1.1869442,0.004978622,-0.36589372,1.3388673,0.113117106,-0.30947888,0.27797115,-0.18892483,-0.20895702,-0.02841011,2.291392,-0.2532526,-0.35760254,247,15,Sequential RNN
-0.26782283,-0.03246646,-1.1861228,-0.03562534,-0.4600799,0.13846718,-0.052633133,0.060711794,0.10419691,-0.12693948,-0.2644055,-0.09490934,3.0049715,0.5384413,-0.32578385,248,15,Sequential RNN
-0.3922315,0.040175777,-2.6490228,0.03470527,-0.830917,-0.09515881,0.030252116,-0.25973144,-0.109602936,0.44667637,-0.27981225,-0.04855733,4.8602147,-0.017048476,0.27005723,249,15,Sequential RNN
