Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,Model
-0.92395246,-3.8944566,-5.6670094,-5.6063533,-6.7551484,-2.4411988,-3.3844705,-7.5740533,53.1972,32.67325,59.090324,35.79234,-43.283215,33.781773,-9.059938,5.6186657,36.87278,-283.4397,6.538141,13.513579,43.583897,20.631308,13.846782,44.42115,37.745926,12.402547,16.360888,18.854637,-111.89568,71,Sequential RNN
-1.2348053,-1.3713737,-7.938067,-1.510277,-2.2659104,-0.52322024,-1.3080707,1.5940619,14.22535,15.061133,17.365189,5.370392,-7.5947514,10.190342,-1.7275981,0.38630134,6.2837524,-61.404396,1.5682098,-4.385614,13.268803,1.5683382,4.975306,6.8134847,9.212826,0.5747644,2.1832955,3.0691762,-21.446642,72,Sequential RNN
-2.1985834,0.1176679,-11.868112,-1.1859473,-5.1232486,-0.8486181,-0.88479066,-2.7538395,24.775473,11.724034,18.247694,13.234455,-2.0673275,12.682346,-4.0751796,0.116084374,10.904246,-79.96822,1.04097,1.1812863,16.965466,4.6382074,1.8055587,12.788556,12.702532,-6.2802143,2.9963431,5.523152,-33.189987,73,Sequential RNN
0.16767576,-0.37532488,0.6609915,-0.118911855,0.44943494,-0.29300982,-0.082977735,0.7547536,2.2830029,7.258488,3.4099686,0.75428593,-6.0539136,0.91245776,-0.40647477,0.029373197,0.021736385,-6.2636824,0.46150494,-4.6178474,1.6597781,0.6411271,0.46600026,0.10322146,1.077535,-0.23295137,0.33450824,0.24865055,-2.2494006,74,Sequential RNN
-0.49522144,-1.6645423,-1.261348,-0.77006537,-0.24688205,-1.9161788,-0.7037332,2.0220313,14.086436,22.210745,15.42205,7.5018206,-18.52197,3.7826717,-1.5658967,-0.039043732,4.5565534,-45.002907,1.7123334,-12.149598,10.675067,3.33603,1.4653195,5.28045,8.204609,-2.4848769,1.7199434,3.0991957,-17.252995,75,Sequential RNN
-1.3085178,-0.9780164,-8.538293,-1.3046842,-3.6553094,-1.7289945,-0.8230579,0.34206286,17.031076,9.705692,14.479975,8.386489,-3.1407955,4.826939,-0.24176121,0.023214377,6.095403,-58.55457,1.3786799,0.24077252,13.652715,3.0891125,2.7194304,9.066481,10.134323,-1.856529,1.7834972,3.4523365,-23.27767,76,Sequential RNN
-0.37474534,-0.76951844,-3.3557305,-1.0536276,-0.91007316,-1.2098407,-0.83609724,1.8494806,9.352298,11.888697,11.741941,1.5971318,-9.054394,2.592177,0.4373846,0.017541254,2.6012435,-38.422756,1.2966994,-4.3228765,7.9647336,2.2005522,5.4547124,4.433357,7.6226096,1.2751309,1.3847189,1.7305065,-14.131254,77,Sequential RNN
0.26581556,-0.32860997,1.1614649,-0.25892892,0.81848454,-0.23116165,-0.20464696,1.098074,2.1596067,8.591151,4.1240754,-0.10513559,-7.898199,0.64773786,0.06434246,-0.10327643,0.15476742,-7.2823505,0.70142186,-5.512837,1.5332236,0.78564715,1.5632386,0.01622192,1.380077,0.08490454,0.34756178,0.3094295,-2.8821008,78,Sequential RNN
0.16330658,-2.3554204,-1.7633119,-3.928525,-1.9930397,0.08479458,-2.3611548,3.9122465,28.857859,18.094236,29.945839,-0.12805496,-27.579935,7.65398,0.52498513,0.2821659,14.235939,-116.637314,5.5967712,2.6273577,20.450169,4.372207,22.171831,15.408785,20.035368,-1.5806379,3.1664288,7.231072,-45.48795,79,Sequential RNN
0.6597475,-0.78225046,3.0817616,-0.7094877,1.5169882,-0.14235646,-0.2892146,1.6820029,6.6047807,15.566741,9.221762,2.1545787,-17.288757,0.100670926,0.008337284,-0.29855514,2.6826725,-19.476868,1.1206053,-10.071262,3.7221215,1.6532625,2.0094073,0.5631171,3.2015872,-2.9572732,0.76262355,1.5751832,-4.871925,80,Sequential RNN
0.99765515,-0.9463693,4.6593966,-1.0011761,2.0795813,-0.4252396,-0.5090989,2.3557065,9.027613,17.233215,10.481722,2.5128627,-21.501572,-0.30315727,0.32659322,-0.37430835,1.8872173,-22.856411,1.3610659,-11.036922,4.3273706,1.7426134,2.1057568,0.7110093,3.6878872,-3.770244,0.9250684,1.8409777,-4.538812,81,Sequential RNN
0.33664176,0.1072202,0.941638,-0.43575084,0.7423511,-0.04747098,-0.16222967,0.05637428,2.974667,9.013873,5.5679154,1.1700262,-8.3992405,0.095940076,0.83887315,-0.10985367,1.8437587,-9.535579,0.9410669,-5.656563,1.9523596,0.85130084,0.7336455,-0.11106127,1.856238,-1.546141,0.44361785,0.88908064,-4.3526983,82,Sequential RNN
1.3702867,0.012570265,2.8050723,-0.96071434,1.7695192,0.1702871,-0.6207678,0.94463736,5.775202,18.456726,10.868794,4.0800815,-18.80772,0.61880726,1.0544237,0.38341215,2.5554206,-20.132174,1.4046392,-11.770296,3.7197945,1.822213,0.17182681,-0.38031626,3.3928742,-1.6497514,0.7393015,1.3178636,-8.112016,83,Sequential RNN
1.0360733,-0.1151337,1.4055231,-1.0330462,1.1776812,0.09715114,-0.6763547,1.2229997,6.2959237,16.441618,9.665287,5.257154,-15.559987,0.7117128,1.1332264,0.14640377,1.2452493,-21.625254,0.810669,-9.643295,4.145841,2.2185118,-0.6213397,0.6941569,3.5399737,-0.548331,0.7814085,0.9128046,-8.11663,84,Sequential RNN
0.7352984,-1.1154325,-1.6700592,-2.2531626,-0.18838476,0.0809005,-1.2850461,2.7605977,12.087504,17.584616,14.785098,12.091599,-16.108927,2.678655,0.6772882,0.65743524,2.3481596,-50.2107,0.95335466,-6.65339,10.239359,2.9951534,-1.9571947,5.124008,7.7022715,2.9566162,1.2297444,1.4461263,-16.691488,85,Sequential RNN
0.45416078,-0.24718262,0.7192428,-0.48085916,0.7668762,-0.27343485,-0.30217662,0.9229317,3.2835724,11.227013,5.4282346,2.321371,-9.317262,0.39394984,0.9040229,-0.08761446,0.17307232,-10.285965,0.5831198,-6.8898573,2.093143,1.3560653,0.06683657,0.23700903,1.8873756,-0.20739865,0.63064265,0.35579973,-4.7126884,86,Sequential RNN
-1.2878869,-1.9350029,-8.539631,-2.1433604,-2.7372134,-1.924945,-1.3599738,3.2870283,7.0406494,8.594012,12.947203,12.593502,-1.1961472,5.2208233,3.1656861,0.68473667,-0.62191635,-50.721626,1.2192051,2.4119854,12.679545,1.959575,-1.2248931,8.464147,9.271607,13.064316,1.8128201,0.2934784,-30.017721,87,Sequential RNN
-0.051129878,-0.22953317,-1.0193871,-1.0173498,0.4610022,-0.82794493,-0.33630252,1.380626,8.936469,21.091036,12.419313,9.815215,-16.499462,-0.500786,2.9549587,-0.46135467,-1.6595894,-27.355976,1.6801697,-12.242066,6.3239436,3.6237824,-3.2508776,2.797189,5.068364,3.1722574,1.8579868,0.77259135,-15.903145,88,Sequential RNN
0.20722336,-0.15635802,0.43716282,-0.2088696,0.54930377,-0.3381252,-0.40753084,0.58171326,2.484751,7.607594,3.4742591,2.2118049,-5.939012,0.23422556,0.12383527,0.024114355,-0.47071144,-6.598916,0.28882876,-4.6282935,1.4621248,0.9882501,-0.79194266,0.17567204,1.0040754,0.21643917,0.48680365,0.22973883,-2.2481608,89,Sequential RNN
0.5589249,0.1261408,0.6389786,-0.22894001,1.0813811,-1.5652868,-0.47133568,0.19189593,7.1416397,16.523521,8.893304,5.921164,-14.381093,0.95376605,0.424917,-0.23503911,-0.727926,-17.269958,0.4864681,-10.992983,4.122677,1.8634202,-2.7367568,0.7795686,1.9206214,-0.8060404,1.3571937,0.6349354,-3.2051578,90,Sequential RNN
0.2915915,-0.4670743,0.92422223,-0.114994824,0.9479384,-1.2733641,-0.21199799,0.7541221,5.326482,14.587653,7.2185254,4.8186226,-12.3341055,0.95181316,0.23908868,-0.35953963,-0.25612634,-14.4796095,0.8243392,-9.804268,3.6510491,1.5945144,-2.2283177,0.7935475,0.56182003,-0.7009243,0.9028403,0.64119875,-1.7990453,91,Sequential RNN
0.030015955,-0.19739975,0.41007403,-0.12774163,0.23531955,-0.20216955,-0.0057514873,0.258604,2.4564881,4.8904996,2.0072613,1.3806907,-3.622718,0.44667068,-0.22173579,-0.03955424,-0.45547423,-4.7696524,0.29759395,-2.9136207,1.1984525,0.4041545,-0.58523804,0.28414822,0.46255738,-0.40650332,0.36431083,0.22432278,-0.8036051,92,Sequential RNN
-0.2079075,-0.07061796,-1.1489797,-0.12758459,-0.53561217,-0.16464235,0.0030402376,-0.13012382,2.6193318,2.4430707,0.5053163,0.08854061,0.49451634,0.38444754,-0.033638917,0.035650242,-0.20983134,-4.2730384,0.37490973,-1.0836104,1.112081,0.27423534,0.5567337,0.9169034,0.6203607,-0.6295079,0.4068775,0.25991517,-1.4808354,93,Sequential RNN
0.095557794,-0.3397209,0.75829846,-0.22827916,0.45672482,0.026283318,-0.23790924,0.752909,3.2787373,6.8397427,3.6699014,0.8458091,-6.195683,1.509497,-0.6595374,-0.017780809,-0.50679433,-9.979076,0.71780837,-3.833197,2.1377563,0.5887537,0.8112085,0.6073727,1.3086519,0.5350239,0.3906542,0.3207807,-2.6534936,94,Sequential RNN
0.26214918,-0.30628794,1.6269884,-0.11409276,0.9521747,-0.18667212,-0.12996976,0.9397823,2.056832,9.118314,3.7948039,0.4900646,-8.452948,0.7317323,-0.22549483,-0.12418475,-0.17950967,-7.314228,0.7202068,-6.1691413,1.5637369,0.6418367,0.87019086,0.023730455,1.0336648,0.33815816,0.32923546,0.19150878,-1.4825815,95,Sequential RNN
